gait number,px,py,pz,vx,vy,vz,ax,ay,az,
1,0,0,0,0,0,0,0,0,0,
1,-9.19752e-06,-1.21418e-05,-0.000276569,-0.0018395,-0.00242836,0.000142957,-0.000581875,-0.00397142,-0.00144514,
1,-3.73521e-05,-4.91947e-05,-0.000552656,-0.00379142,-0.00498224,9.63742e-05,-0.00229171,-0.00255912,-0.00386423,
1,-8.44278e-05,-0.000110822,-0.000829799,-0.00562371,-0.00734318,-6.80178e-05,0.0018568,-3.80129e-05,-0.00384695,
1,-0.000146403,-0.000194622,-0.001108,-0.00677136,-0.00941691,-0.000115017,0.0116664,0.00329656,-0.00147091,
1,-0.000219391,-0.000298553,-0.0013858,-0.00782615,-0.0113693,1.11521e-05,0.00374991,0.00243582,-0.000316489,
1,-0.000305189,-0.00042264,-0.00166242,-0.00933356,-0.0134481,0.000121959,0.00243871,0.000719974,-0.00178412,
1,-0.000406275,-0.000567854,-0.0019377,-0.0108836,-0.0155948,0.000278861,0.0028812,0.00104981,0.000623289,
1,-0.000522706,-0.000734727,-0.00221062,-0.0124026,-0.0177798,0.000594387,0.00307025,-5.90471e-05,0.00144978,
1,-0.000654456,-0.000923686,-0.00248056,-0.0139474,-0.020012,0.000873356,0.00235677,8.60968e-05,-0.000122009,
1,-0.000801418,-0.00113476,-0.00274808,-0.015445,-0.0222025,0.00107915,0.00403115,0.000791608,-4.19666e-05,
1,-0.000962456,-0.00136785,-0.00301345,-0.0167625,-0.0244149,0.00130362,0.00602916,-0.000360106,0.000258607,
1,-0.00113681,-0.00162315,-0.0032761,-0.0181076,-0.0266464,0.00162295,0.00346949,0.000402232,0.00189205,
1,-0.00132538,-0.00190052,-0.00353521,-0.0196071,-0.0288278,0.00201261,0.00287998,0.000661783,0.0016923,
1,-0.0015312,-0.00219991,-0.00378939,-0.021557,-0.0310498,0.002609,-0.00571146,-0.000427848,0.00610687,
1,-0.00176113,-0.0025238,-0.00403573,-0.0244297,-0.0337276,0.0035782,-0.0159353,-0.00862773,0.00929292,
1,-0.00202051,-0.00287493,-0.00427247,-0.0274465,-0.0364997,0.00453095,-0.00864782,-0.00235147,0.00577151,
1,-0.00231762,-0.00325639,-0.00450031,-0.0319755,-0.0397912,0.00535899,-0.0467667,-0.0192174,0.00675026,
1,-0.00267129,-0.00367617,-0.00471504,-0.0387568,-0.0441654,0.00715202,-0.0545662,-0.0244241,0.0254453,
1,-0.00309187,-0.00414167,-0.00490542,-0.04536,-0.0489346,0.0102271,-0.0431333,-0.0272711,0.0328882,
1,-0.00357889,-0.00465975,-0.00505737,-0.0520445,-0.0546815,0.0148397,-0.0562258,-0.0443572,0.05679,
1,-0.0041394,-0.00524019,-0.00514994,-0.0600564,-0.0614067,0.0221034,-0.0701943,-0.0472163,0.0869387,
1,-0.00477882,-0.00589817,-0.00515284,-0.0678279,-0.0701883,0.0327744,-0.0513249,-0.0862814,0.126254,
1,-0.00549846,-0.0066509,-0.00502904,-0.0760999,-0.0803582,0.0474426,-0.0803987,-0.0755184,0.168432,
1,-0.00631312,-0.00751031,-0.00473353,-0.086833,-0.0915246,0.0671164,-0.101502,-0.1066,0.228306,
1,-0.00722304,-0.0084852,-0.00422798,-0.0951514,-0.103453,0.0894497,-0.0311667,-0.0910565,0.222652,
1,-0.00827324,-0.00964907,-0.00344087,-0.114887,-0.12932,0.12343,-0.334275,-0.390762,0.46575,
1,-0.00957298,-0.0110799,-0.00228815,-0.145061,-0.156853,0.162571,-0.243975,-0.125036,0.327879,
1,-0.0110851,-0.0127312,-0.000787119,-0.157361,-0.173402,0.193091,0.030131,-0.166816,0.289991,
1,-0.0127223,-0.0145481,0.00098683,-0.170087,-0.189968,0.217155,-0.252649,-0.125386,0.196248,
1,-0.0146046,-0.0165018,0.00301399,-0.206371,-0.200786,0.243734,-0.450173,-0.0496181,0.341264,
1,-0.0169283,-0.0185758,0.00533045,-0.258369,-0.214,0.275014,-0.573009,-0.174244,0.292087,
1,-0.0198226,-0.0208412,0.00797967,-0.320494,-0.239089,0.310288,-0.656627,-0.291726,0.422692,
1,-0.0233787,-0.0234625,0.0109652,-0.390724,-0.285166,0.342276,-0.738264,-0.602109,0.225117,
1,-0.0275493,-0.0265757,0.0141645,-0.44339,-0.337475,0.35303,-0.298528,-0.418798,-0.010243,
1,-0.0321295,-0.0301764,0.0174128,-0.472646,-0.382661,0.352093,-0.261017,-0.456903,-0.0132139,
1,-0.0370437,-0.0343053,0.0205841,-0.510189,-0.443133,0.337634,-0.467463,-0.730424,-0.285932,
1,-0.042405,-0.0391166,0.0235277,-0.562081,-0.519109,0.306543,-0.553553,-0.772977,-0.35228,
1,-0.0482692,-0.0446987,0.0261248,-0.610748,-0.597319,0.268333,-0.401706,-0.776,-0.431095,
1,-0.0545497,-0.0510646,0.0283113,-0.645366,-0.675862,0.224421,-0.267156,-0.779734,-0.468503,
1,-0.0611363,-0.0582189,0.0300564,-0.671942,-0.755001,0.180047,-0.237737,-0.78818,-0.440527,
1,-0.0679851,-0.0661727,0.0313745,-0.697819,-0.835758,0.139045,-0.252904,-0.812695,-0.399753,
1,-0.0750859,-0.074939,0.0322997,-0.722353,-0.917491,0.101436,-0.210359,-0.808081,-0.371356,
1,-0.0824076,-0.084513,0.0328687,-0.741974,-0.99732,0.0678353,-0.152727,-0.7739,-0.318032,
1,-0.0899028,-0.0948616,0.0331329,-0.757076,-1.07239,0.0404546,-0.11826,-0.711133,-0.24455,
1,-0.0975395,-0.105933,0.0331596,-0.770253,-1.14187,0.0203363,-0.113458,-0.659804,-0.169969,
1,-0.105303,-0.117675,0.0330148,-0.782536,-1.20646,0.00617691,-0.100041,-0.611485,-0.123063,
1,-0.11318,-0.130037,0.0327476,-0.792843,-1.26609,-0.00417869,-0.073161,-0.558641,-0.0924195,
1,-0.121145,-0.142967,0.0323954,-0.800162,-1.31978,-0.0107956,-0.0391405,-0.490497,-0.0468413,
1,-0.129169,-0.156401,0.0319957,-0.804666,-1.36706,-0.0136825,-0.0157625,-0.427717,-0.0163747,
1,-0.13723,-0.170279,0.0315842,-0.807535,-1.40859,-0.0131586,-0.00580434,-0.373401,0.0226964,
1,-0.145315,-0.184544,0.031196,-0.809399,-1.44447,-0.00903204,0.00472976,-0.312601,0.057073,
1,-0.153409,-0.199138,0.0308635,-0.809466,-1.47434,-0.00201674,0.0308123,-0.25097,0.0815908,
1,-0.161496,-0.214001,0.0306116,-0.80782,-1.49808,0.00709703,0.0396735,-0.187324,0.0998553,
1,-0.16956,-0.229072,0.0304568,-0.80508,-1.51628,0.0173986,0.0531045,-0.138246,0.105806,
1,-0.177587,-0.244303,0.030403,-0.800291,-1.52992,0.0273081,0.0814579,-0.0944079,0.0918639,
1,-0.185554,-0.259646,0.0304477,-0.793113,-1.5387,0.0370792,0.10181,-0.0390247,0.102983,
1,-0.193427,-0.275039,0.0305991,-0.7815,-1.53985,0.0486716,0.171863,0.0612314,0.128995,
1,-0.201159,-0.29039,0.0308833,-0.76492,-1.53038,0.0636175,0.203077,0.17723,0.171353,
1,-0.208723,-0.305603,0.0313362,-0.747846,-1.51211,0.0824095,0.181936,0.240828,0.207408,
1,-0.216118,-0.320608,0.0319774,-0.731042,-1.48886,0.101288,0.197573,0.278702,0.173118,
1,-0.223336,-0.335357,0.0327794,-0.712589,-1.46107,0.114577,0.215564,0.333346,0.0934403,
1,-0.230359,-0.349804,0.0336746,-0.691968,-1.42827,0.119915,0.241759,0.381013,0.0110424,
1,-0.237164,-0.363895,0.0345875,-0.669162,-1.38987,0.118125,0.260124,0.447388,-0.0519102,
1,-0.24374,-0.377563,0.0354535,-0.646034,-1.34375,0.110542,0.248311,0.538362,-0.107043,
1,-0.250087,-0.390725,0.0362226,-0.623331,-1.28874,0.098722,0.251462,0.628717,-0.138294,
1,-0.256204,-0.403293,0.0368545,-0.600055,-1.22476,0.0831216,0.259986,0.721208,-0.184117,
1,-0.262081,-0.41517,0.0373122,-0.57539,-1.15073,0.0638667,0.279802,0.833481,-0.212798,
1,-0.267693,-0.426246,0.0375588,-0.546976,-1.06434,0.0409177,0.336399,0.973447,-0.25943,
1,-0.273005,-0.436396,0.037547,-0.515498,-0.965678,0.0121757,0.342286,1.08351,-0.330905,
1,-0.278006,-0.445545,0.0372216,-0.484657,-0.864095,-0.0217956,0.323391,1.03304,-0.36604,
1,-0.282703,-0.45363,0.0364728,-0.454663,-0.752954,-0.0725014,0.325036,1.27835,-0.672076,
1,-0.287075,-0.460515,0.0351012,-0.419802,-0.624013,-0.146362,0.422593,1.39595,-0.838114,
1,-0.291039,-0.465978,0.03294,-0.373073,-0.468747,-0.230429,0.567021,1.81507,-0.880145,
1,-0.294507,-0.469904,0.0299084,-0.320337,-0.316373,-0.320435,0.545048,1.33698,-0.959202,
1,-0.297498,-0.472711,0.0261079,-0.278033,-0.245057,-0.384202,0.354348,0.1625,-0.345195,
1,-0.300139,-0.475041,0.022086,-0.250023,-0.220944,-0.364722,0.253622,0.374628,0.737989,
1,-0.302569,-0.477195,0.0185908,-0.235957,-0.209899,-0.278868,0.0700591,-0.1039,1.00798,
1,-0.304699,-0.479425,0.0157835,-0.190059,-0.236084,-0.227123,0.902598,-0.384408,0.0426044,
1,-0.306228,-0.481895,0.0131917,-0.115796,-0.257764,-0.235791,0.648355,-0.012066,-0.223675,
1,-0.307205,-0.484362,0.0105323,-0.0796823,-0.235819,-0.240625,0.124826,0.505008,0.120772,
1,-0.307991,-0.486473,0.00798337,-0.0773682,-0.186349,-0.213707,-0.0407286,0.549089,0.423641,
1,-0.308776,-0.488113,0.00577775,-0.0796786,-0.14168,-0.171959,0.0305465,0.407138,0.423139,
1,-0.309515,-0.489224,0.00418164,-0.0681955,-0.0804281,-0.0918073,0.240484,0.887157,1.20658,
1,-0.309917,-0.48969,0.00331382,-0.0120817,-0.0128326,-0.0263005,0.940449,0.536474,0.124574,
1,-0.309891,-0.489754,0.00277893,0.0170968,4.95741e-05,-0.0252204,-0.308656,-0.228305,-0.106915,
1,-0.309831,-0.489781,0.00226988,-0.00495406,-0.00549025,-0.0211325,-0.103982,0.160899,0.185896,
1,-0.309914,-0.489812,0.00183011,-0.0116666,-0.000702966,-0.011365,0.00405118,-0.0177629,0.008878,
1,-0.31003,-0.489831,0.00144662,-0.0116456,-0.00306388,-0.00987569,0.0332983,0.0151665,0.0171254,
1,-0.310147,-0.489861,0.00108293,-0.0116111,-0.00290872,-0.00740514,0.00432524,0.0335332,0.028883,
1,-0.310252,-0.489881,0.000743745,-0.00953827,-0.00103733,-0.0049755,0.0748552,0.0501557,0.0162912,
1,-0.31032,-0.489881,0.000429009,-0.00392394,0.00107915,-0.00251486,0.076527,0.0385301,0.0295151,
1,-0.310335,-0.48987,0.000138615,0.000905127,0.00111815,-0.000107077,0.0588456,0.00780135,0.0152135,
2,0,0,0,0,0,0,0,0,0,
2,-9.75539e-06,-2.64953e-05,-0.000794091,-0.00195108,-0.00529906,0.00140881,0.00242221,0.000145749,-0.00543926,
2,-3.66854e-05,-0.000105809,-0.00157447,-0.00343493,-0.0105636,0.00274318,0.00952554,0.000702909,-0.00151764,
2,-7.4708e-05,-0.000238674,-0.00234097,-0.00416959,-0.0160094,0.00418389,0.0176963,-0.00354918,-0.00327133,
2,-0.000118689,-0.00042875,-0.00309309,-0.00462663,-0.0220058,0.00561875,0.0151854,-0.0105218,-0.00163686,
2,-0.000172742,-0.000682568,-0.0038283,-0.00618406,-0.0287577,0.00756542,-0.0047378,-0.0189511,0.00716326,
2,-0.000246107,-0.00100406,-0.00454176,-0.0084888,-0.0355398,0.00997007,-5.03036e-05,-0.0111383,0.00770004,
2,-0.000343843,-0.00139219,-0.00523049,-0.0110584,-0.0420875,0.0125118,-0.0101371,-0.0141732,0.00995822,
2,-0.000472501,-0.00184776,-0.0058906,-0.0146733,-0.0490267,0.0156919,-0.0213621,-0.0191189,0.0207142,
2,-0.000633467,-0.00237147,-0.00651591,-0.0175199,-0.0557142,0.0194744,0.00552627,-0.00904196,0.0222392,
2,-0.000812007,-0.00296177,-0.00710227,-0.0181879,-0.0623459,0.0234808,0.0230549,-0.0179824,0.0252804,
2,-0.000994078,-0.003622,-0.00764479,-0.0182264,-0.0696999,0.0282425,0.0183606,-0.0237656,0.0376365,
2,-0.00117437,-0.00435628,-0.00813473,-0.0178327,-0.0771564,0.0339951,0.0318646,-0.0200748,0.0454837,
2,-0.00135286,-0.00516761,-0.00856292,-0.017864,-0.0851106,0.0405953,0.0096971,-0.03391,0.0549157,
2,-0.0015453,-0.0060631,-0.00891858,-0.0206238,-0.0939862,0.0484983,-0.0237623,-0.0388597,0.0720449,
2,-0.00177229,-0.00705913,-0.00918886,-0.0247755,-0.105221,0.0576734,-0.0186808,-0.082014,0.0808488,
2,-0.00203499,-0.00819017,-0.0093657,-0.0277638,-0.120987,0.0671852,-4.39486e-05,-0.131221,0.0789098,
2,-0.00232469,-0.00947329,-0.0094461,-0.0301757,-0.135637,0.0769616,-0.0069269,-0.0592886,0.0862456,
2,-0.00263188,-0.0108933,-0.00943072,-0.0312626,-0.148369,0.0863419,0.026967,-0.0921069,0.0708324,
2,-0.00294969,-0.0124512,-0.00932157,-0.0322992,-0.163197,0.0957154,-0.00590211,-0.102007,0.086107,
2,-0.00329337,-0.0141629,-0.0091105,-0.0364369,-0.179155,0.106724,-0.0362546,-0.115165,0.104174,
2,-0.00368514,-0.0160449,-0.00878718,-0.0419182,-0.197233,0.118168,-0.033295,-0.145208,0.0949643,
2,-0.00412952,-0.0181119,-0.00835292,-0.0469575,-0.216169,0.128912,-0.0272433,-0.132669,0.0899183,
2,-0.00463102,-0.0203677,-0.00780413,-0.053343,-0.235005,0.141072,-0.0607417,-0.143163,0.123843,
2,-0.00519895,-0.0228283,-0.00713478,-0.0602431,-0.257106,0.153025,-0.037733,-0.199244,0.0856872,
2,-0.0058446,-0.0255351,-0.00633892,-0.0688851,-0.28426,0.166373,-0.096255,-0.24618,0.152272,
2,-0.00659816,-0.0285461,-0.00538723,-0.0818273,-0.317936,0.184194,-0.125402,-0.332202,0.176887,
2,-0.00751964,-0.0319299,-0.00423791,-0.102469,-0.358813,0.205897,-0.253223,-0.392986,0.231434,
2,-0.00870924,-0.0357491,-0.00283331,-0.135452,-0.405027,0.235248,-0.377009,-0.441022,0.332784,
2,-0.0102642,-0.0400652,-0.00111026,-0.175538,-0.458202,0.26959,-0.398055,-0.534884,0.333207,
2,-0.0121952,-0.0449613,0.000928851,-0.210672,-0.521011,0.298458,-0.276027,-0.637458,0.22117,
2,-0.01445,-0.050534,0.00323853,-0.240276,-0.593543,0.323704,-0.285324,-0.733093,0.259369,
2,-0.0170053,-0.0568463,0.00584394,-0.270798,-0.66891,0.357605,-0.294728,-0.695269,0.397615,
2,-0.0198673,-0.0638862,0.00888772,-0.301596,-0.739073,0.411378,-0.290968,-0.62699,0.664505,
2,-0.022969,-0.0716196,0.0126172,-0.318741,-0.807598,0.494747,-0.0163735,-0.661878,1.00102,
2,-0.0262525,-0.0800893,0.0171513,-0.337961,-0.886338,0.572302,-0.33327,-0.835241,0.545947,
2,-0.0298889,-0.0893975,0.0224952,-0.389315,-0.975308,0.656711,-0.671508,-0.870446,1.14077,
2,-0.0341184,-0.0996177,0.0288638,-0.456581,-1.06873,0.777228,-0.657665,-0.926036,1.28211,
2,-0.0389289,-0.110795,0.0363827,-0.505517,-1.16678,0.886776,-0.297805,-0.964713,0.917121,
2,-0.0440928,-0.1229,0.0447438,-0.527266,-1.25423,0.945665,-0.103409,-0.710004,0.249321,
2,-0.049508,-0.135865,0.0532883,-0.555789,-1.33867,0.923476,-0.435892,-0.903211,-0.735872,
2,-0.0554819,-0.149947,0.0611328,-0.638975,-1.47775,0.805652,-1.21785,-1.82411,-1.70041,
2,-0.0624135,-0.165561,0.0683934,-0.747353,-1.64515,0.806686,-0.949497,-1.48062,1.68734,
2,-0.0703784,-0.182754,0.075928,-0.845637,-1.79345,0.860457,-1.01205,-1.4346,-0.625245,
2,-0.0791508,-0.201307,0.0832288,-0.908841,-1.91705,0.759941,-0.23431,-0.977169,-1.45818,
2,-0.0883542,-0.220927,0.0893399,-0.931831,-2.00689,0.622496,-0.192191,-0.746294,-1.37812,
2,-0.0977296,-0.241336,0.0941353,-0.94325,-2.075,0.49683,0.0015728,-0.534047,-1.21804,
2,-0.107164,-0.262366,0.0977077,-0.943569,-2.13109,0.37787,0.034136,-0.50124,-1.24141,
2,-0.116616,-0.283968,0.100106,-0.946912,-2.18917,0.262089,-0.0600987,-0.574823,-1.1532,
2,-0.126159,-0.306187,0.101394,-0.961741,-2.25462,0.155623,-0.200022,-0.651236,-1.05154,
2,-0.135906,-0.329096,0.101672,-0.98768,-2.32721,0.0601513,-0.286602,-0.72043,-0.929035,
2,-0.145947,-0.352753,0.10106,-1.02045,-2.40429,-0.0222792,-0.339393,-0.742872,-0.785667,
2,-0.15632,-0.377177,0.0996922,-1.05413,-2.4805,-0.0909955,-0.3049,-0.70273,-0.649437,
2,-0.167,-0.402337,0.0976974,-1.08194,-2.55144,-0.147746,-0.21989,-0.635395,-0.541712,
2,-0.177924,-0.42817,0.09517,-1.10273,-2.61524,-0.197494,-0.161905,-0.557107,-0.506693,
2,-0.189038,-0.454609,0.0921599,-1.1202,-2.67258,-0.244306,-0.151993,-0.503651,-0.481827,
2,-0.200325,-0.4816,0.0886976,-1.1371,-2.7256,-0.287928,-0.15025,-0.469163,-0.441686,
2,-0.211783,-0.509108,0.0848292,-1.15454,-2.77591,-0.325532,-0.163197,-0.448452,-0.359113,
2,-0.223427,-0.537105,0.0806428,-1.17431,-2.82345,-0.351515,-0.197579,-0.412429,-0.204776,
2,-0.23528,-0.565559,0.0762705,-1.19621,-2.86743,-0.362712,-0.206779,-0.376051,-0.0576697,
2,-0.247354,-0.594434,0.0718541,-1.21861,-2.90761,-0.360349,-0.20767,-0.334988,0.0716916,
2,-0.259648,-0.623686,0.0675145,-1.24029,-2.9428,-0.34733,-0.192127,-0.27422,0.159575,
2,-0.272157,-0.653261,0.0633397,-1.26135,-2.97221,-0.327418,-0.1951,-0.217185,0.212215,
2,-0.284867,-0.683105,0.0593771,-1.28081,-2.99649,-0.30486,-0.159356,-0.169653,0.213511,
2,-0.297759,-0.713163,0.0556457,-1.29744,-3.01515,-0.281207,-0.137441,-0.102534,0.234559,
2,-0.310805,-0.743369,0.0521713,-1.31181,-3.02605,-0.253448,-0.113353,-0.0116213,0.297218,
2,-0.323977,-0.773631,0.0490083,-1.32255,-3.02646,-0.218907,-0.0633886,0.111441,0.372806,
2,-0.337228,-0.803842,0.0462369,-1.32777,-3.0157,-0.175147,-0.000911012,0.216166,0.485192,
2,-0.350511,-0.833887,0.0439709,-1.32883,-2.9933,-0.117824,0.0215595,0.348748,0.649309,
2,-0.363795,-0.863637,0.0423435,-1.32784,-2.95659,-0.0474339,0.0406811,0.507776,0.751602,
2,-0.377037,-0.892949,0.0414393,-1.32061,-2.90583,0.0268183,0.149022,0.635332,0.728043,
2,-0.390143,-0.92167,0.0412633,-1.30067,-2.83839,0.0982073,0.29964,0.84771,0.693229,
2,-0.402993,-0.949608,0.0417858,-1.26922,-2.74934,0.166519,0.383857,1.07586,0.665308,
2,-0.415488,-0.976555,0.0429809,-1.22994,-2.63988,0.232724,0.459054,1.26397,0.650265,
2,-0.427551,-1.00231,0.0448286,-1.18261,-2.51048,0.297049,0.548091,1.48242,0.626997,
2,-0.439105,-1.02668,0.0472779,-1.12814,-2.36492,0.353033,0.604508,1.59323,0.480207,
2,-0.45009,-1.04956,0.0501979,-1.06896,-2.21123,0.391195,0.644349,1.64824,0.263656,
2,-0.460468,-1.07088,0.0533743,-1.00662,-2.05282,0.404324,0.668811,1.68969,-0.0301589,
2,-0.470223,-1.09059,0.056527,-0.944418,-1.8886,0.386442,0.641463,1.7664,-0.36855,
2,-0.479374,-1.10862,0.059325,-0.88578,-1.71656,0.333372,0.596213,1.84918,-0.74757,
2,-0.487952,-1.12486,0.0614239,-0.82967,-1.53106,0.246649,0.589932,2.04092,-1.05466,
2,-0.495958,-1.13916,0.0625185,-0.771514,-1.32967,0.132483,0.637907,2.17309,-1.30705,
2,-0.503364,-1.15139,0.0623919,-0.709758,-1.11624,0.00241993,0.663337,2.28641,-1.37875,
2,-0.510152,-1.16148,0.0610125,-0.647816,-0.901712,-0.118064,0.641689,2.19537,-1.11176,
2,-0.516323,-1.16937,0.0584704,-0.586385,-0.677198,-0.230121,0.65294,2.49006,-1.20696,
2,-0.521881,-1.17495,0.0547768,-0.525187,-0.437744,-0.34837,0.636923,2.49996,-1.23798,
2,-0.526808,-1.17863,0.0499627,-0.460328,-0.298454,-0.454228,0.727581,0.447979,-0.954354,
2,-0.531203,-1.18157,0.0446846,-0.41868,-0.289171,-0.44117,0.163698,-0.150553,1.18642,
2,-0.535397,-1.18465,0.0400956,-0.420023,-0.328192,-0.316404,-0.148875,-0.536801,1.32305,
2,-0.53918,-1.18818,0.0363306,-0.336644,-0.37658,-0.27637,1.89095,-0.341525,-0.541006,
2,-0.541862,-1.19189,0.032604,-0.199712,-0.365208,-0.308722,0.942944,0.681548,-0.152724,
2,-0.54342,-1.19521,0.0287609,-0.111961,-0.298971,-0.299666,0.888264,0.777038,0.303184,
2,-0.544145,-1.19792,0.0251315,-0.0329401,-0.243889,-0.265998,0.764964,0.454121,0.349054,
2,-0.544187,-1.20025,0.0217911,0.0245706,-0.221262,-0.241853,0.449728,0.115353,0.109045,
2,-0.544055,-1.20215,0.0189652,0.00179109,-0.158356,-0.163092,-0.871943,1.27531,1.46251,
2,-0.54432,-1.2032,0.0169631,-0.0548569,-0.0519628,-0.0771079,-0.240761,1.00195,0.256325,
2,-0.54494,-1.20351,0.01544,-0.0691661,-0.0105073,-0.0672818,-0.00876466,-0.0486024,-0.0901585,
2,-0.545592,-1.20362,0.0139878,-0.0611538,-0.010959,-0.0629337,0.214313,0.147572,0.144643,
2,-0.546137,-1.20365,0.0126128,-0.0478176,0.00385255,-0.051828,0.0997759,0.262577,0.0476128,
2,-0.546572,-1.20356,0.0113261,-0.0392482,0.0145351,-0.0452856,0.117131,0.0633914,0.0516075,
2,-0.546931,-1.2034,0.0101027,-0.0324455,0.0169507,-0.0391829,0.0637576,0.094037,0.0386485,
2,-0.547209,-1.20323,0.00894121,-0.0231511,0.0184347,-0.0328816,0.16793,0.0443965,0.0556582,
2,-0.547388,-1.20305,0.00784525,-0.0126803,0.0172412,-0.0260839,0.0877413,0.03945,0.0487667,
2,-0.547475,-1.20288,0.00681114,-0.00465313,0.0158254,-0.0205112,0.118111,0.0398652,0.0306847,
2,-0.547486,-1.20273,0.00582474,0.00236265,0.0148355,-0.0165417,0.0671219,0.0481344,0.0160828,
2,-0.54745,-1.20258,0.00487647,0.00490451,0.0139738,-0.0128839,0.0268995,0.0424758,0.0243283,
2,-0.547401,-1.20245,0.00396604,0.00473859,0.012418,-0.00897637,0.0119175,0.0339855,0.0211748,
2,-0.547356,-1.20234,0.00309128,0.0042577,0.0104235,-0.00574765,0.0204778,0.0335323,0.0104891,
2,-0.547316,-1.20225,0.00224457,0.00390195,0.00811309,-0.00336649,0.0144691,0.0275436,0.00389538,
2,-0.547282,-1.20218,0.00141741,0.00276458,0.0058339,-0.00183989,0.00454234,0.0341693,-0.00693323,
2,-0.547261,-1.20213,0.00060079,0.0015543,0.00397799,-0.00125656,0.0129828,0.0361731,-0.0153354,
3,0,0,0,0,0,0,0,0,0,
3,-5.72785e-06,-1.75215e-05,-0.000655378,-0.00114557,-0.0035043,0.00111976,-0.0042536,0.000937608,-0.00571961,
3,-2.75749e-05,-7.17165e-05,-0.00129993,-0.00322383,-0.00733469,0.00216619,-0.0190152,-0.00664795,-0.00149511,
3,-7.7037e-05,-0.000168953,-0.00193449,-0.0066686,-0.0121126,0.00311681,-0.0321129,-0.0183807,-0.00767284,
3,-0.000169712,-0.000319953,-0.00255839,-0.0118663,-0.0180874,0.00429824,-0.054753,-0.0310471,0.00321066,
3,-0.000309508,-0.000532415,-0.00316501,-0.0160931,-0.024405,0.00657351,-0.0123178,-0.0253715,0.0146273,
3,-0.000480774,-0.000808673,-0.00374224,-0.0181602,-0.0308467,0.010176,-0.0107232,-0.0335772,0.0302704,
3,-0.000672825,-0.00115497,-0.00427707,-0.0202499,-0.0384129,0.0150529,-0.0127803,-0.0482968,0.0406081,
3,-0.000884965,-0.00157462,-0.00475831,-0.0221782,-0.0455161,0.0208948,-0.0074295,-0.0241375,0.0499423,
3,-0.00111714,-0.00206162,-0.00517497,-0.0242558,-0.0518846,0.0279677,-0.0158264,-0.0333176,0.0657078,
3,-0.00137143,-0.0026135,-0.0055129,-0.026603,-0.0584922,0.0366431,-0.0129256,-0.0290133,0.082612,
3,-0.00163827,-0.00322688,-0.0057554,-0.0267652,-0.0641827,0.0470528,0.0287201,-0.0146198,0.101067,
3,-0.00189968,-0.00390101,-0.005882,-0.0255167,-0.0706441,0.0598213,0.0158346,-0.0447287,0.1307,
3,-0.00216681,-0.00470656,-0.00585929,-0.0279101,-0.0904657,0.0769176,-0.0455262,-0.287001,0.1893,
3,-0.00244408,-0.00573236,-0.00565063,-0.0275435,-0.114693,0.0970096,0.0721007,-0.134548,0.191773,
3,-0.0027032,-0.00698724,-0.00523582,-0.02428,-0.136284,0.118148,0.0135347,-0.233258,0.210626,
3,-0.00294853,-0.00849902,-0.00461053,-0.0247859,-0.166071,0.139105,-0.00474719,-0.301629,0.188088,
3,-0.00319811,-0.0103101,-0.00377534,-0.0251302,-0.19614,0.16013,0.0168297,-0.239029,0.212018,
3,-0.00346642,-0.0124199,-0.00272121,-0.0285328,-0.225818,0.182891,-0.0670976,-0.293651,0.223453,
3,-0.00379323,-0.0148557,-0.00143589,-0.036828,-0.261345,0.206369,-0.0829184,-0.358258,0.226656,
3,-0.00421952,-0.017683,8.59995e-05,-0.0484295,-0.304127,0.230205,-0.134505,-0.441574,0.230749,
3,-0.00480685,-0.0209768,0.00186988,-0.0690377,-0.354628,0.258767,-0.266539,-0.515636,0.32301,
3,-0.00565175,-0.0248446,0.00396321,-0.0999422,-0.418919,0.292095,-0.344422,-0.722696,0.327918,
3,-0.00688384,-0.0294294,0.00640424,-0.146475,-0.498055,0.328305,-0.58516,-0.818306,0.381754,
3,-0.00866561,-0.0348301,0.00918315,-0.20988,-0.582076,0.359673,-0.6884,-0.822283,0.229207,
3,-0.0110919,-0.0410977,0.0122641,-0.275381,-0.671453,0.388708,-0.627891,-0.927477,0.334199,
3,-0.0141065,-0.048241,0.0157286,-0.327529,-0.757209,0.436383,-0.416167,-0.748484,0.609206,
3,-0.0176166,-0.0562418,0.0198575,-0.374506,-0.842943,0.521594,-0.522461,-0.927022,1.09948,
3,-0.0214682,-0.0651037,0.0248742,-0.395799,-0.929429,0.613954,0.107457,-0.763837,0.75496,
3,-0.0255542,-0.0748046,0.0307734,-0.421417,-1.01076,0.698068,-0.610638,-0.821954,0.931342,
3,-0.0301434,-0.0853575,0.037733,-0.496423,-1.09982,0.826053,-0.89944,-0.921324,1.64939,
3,-0.0355118,-0.0968503,0.0460693,-0.577242,-1.19874,0.973401,-0.729155,-1.02304,1.3261,
3,-0.0416475,-0.109365,0.0555241,-0.649895,-1.30416,1.04975,-0.73294,-1.05377,0.201894,
3,-0.0485954,-0.123022,0.0651645,-0.73969,-1.42718,1.01053,-1.07864,-1.38191,-1.02994,
3,-0.0564093,-0.138036,0.0739358,-0.823091,-1.57571,0.875928,-0.602574,-1.57383,-1.74287,
3,-0.0651417,-0.154612,0.0819816,-0.923383,-1.73956,0.865412,-1.42303,-1.69417,1.49992,
3,-0.0749355,-0.172768,0.0899766,-1.03538,-1.89163,0.865802,-0.841113,-1.33376,-1.52051,
