timeStamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,px,py,pz,vx,vy,vz,lin_ax,lin_ay,lin_az,stationary,foot-contact,foot-off,state_vv,
21.77,-0.5439,-0.3506,0.7786,1.4431,1.169,1.8893,0.935442,-0.211187,0.274458,0.040614,0,0,0,0,0,0,-0.00644257,0.028541,0.0111692,1,0,0,0,
21.78,-0.5359,-0.3563,0.7708,0.5892,1.3101,1.193,0.935584,-0.210238,0.274655,0.0409525,0,0,0,0,0,0,-0.00193924,0.0177802,0.00316072,1,0,0,0,
21.79,-0.5239,-0.3646,0.7606,0.3575,1.5804,1.2448,0.935831,-0.20963,0.274262,0.0410692,0,0,0,0,0,0,0.00397276,0.00420564,-0.00788093,1,0,0,0,
21.8,-0.5335,-0.3505,0.7718,0.5438,1.9011,1.5744,0.935969,-0.208684,0.274457,0.0414149,0,0,0,0,0,0,-0.000789195,0.0200266,0.000572443,1,0,0,0,
21.81,-0.5339,-0.3535,0.7721,-0.4439,2.4412,1.4179,0.936086,-0.207831,0.274657,0.0417535,0,0,0,0,0,0,0.000119694,0.0156163,0.00214875,1,0,0,0,
21.82,-0.5451,-0.3621,0.7681,-0.8138,2.7137,1.2781,0.935888,-0.207329,0.275643,0.0421487,0,0,0,0,0,0,-0.00750626,0.00554322,0.00822115,1,0,0,0,
21.83,-0.5426,-0.3566,0.7684,-0.8579,2.3619,0.8609,0.93585,-0.206566,0.276287,0.0425377,0,0,0,0,0,0,-0.00484614,0.00900434,0.00513291,1,0,0,0,
21.84,-0.5431,-0.3652,0.763,-0.9017,1.872,0.5143,0.935511,-0.206753,0.27726,0.0426999,0,0,0,0,0,0,-0.00423098,-0.000544421,0.00441444,1,0,0,0,
21.85,-0.5365,-0.3573,0.7646,-0.7029,1.6047,0.2879,0.935671,-0.205979,0.27727,0.04294,0,0,0,0,0,0,0.00069344,0.00543378,-0.000764489,1,0,0,0,
21.86,-0.5361,-0.3656,0.7626,-0.5803,1.6398,0.3048,0.935575,-0.206861,0.276985,0.0426067,0,0,0,0,0,0,0.000946894,-0.00111134,0.000502825,1,0,0,0,
21.87,-0.5347,-0.3703,0.7632,-0.4592,1.5861,0.4967,0.935502,-0.2077,0.27665,0.0422851,0,0,0,0,0,0,0.00254752,-0.00343953,0.00192666,1,0,0,0,
21.88,-0.5351,-0.3711,0.7647,-0.0426,1.7384,0.8088,0.935483,-0.208422,0.276223,0.0419761,0,0,0,0,0,0,0.00213366,-0.0020363,0.00358069,1,0,0,0,
21.89,-0.5396,-0.3703,0.7676,0.3764,1.825,0.9816,0.93511,-0.208689,0.27726,0.0420998,0,0,0,0,0,0,0.00182247,0.000733092,0.00789022,1,0,0,0,
21.9,-0.5412,-0.3665,0.7697,0.4648,1.7746,0.9815,0.9353,-0.207824,0.277238,0.0423452,0,0,0,0,0,0,0.000819631,0.00326508,0.00895846,1,0,0,0,
21.91,-0.5445,-0.3532,0.7729,0.1484,1.9101,0.8772,0.935403,-0.206914,0.277519,0.0426714,0,0,0,0,0,0,-0.00225662,0.0148874,0.0083344,1,0,0,0,
21.92,-0.5399,-0.3557,0.7705,-0.285,1.9319,0.3896,0.935558,-0.206095,0.277569,0.0429085,0,0,0,0,0,0,0.00107646,0.00973055,0.00496864,1,0,0,0,
21.93,-0.5468,-0.3583,0.77,-0.6331,2.0375,0.041,0.935529,-0.205333,0.278178,0.0432333,0,0,0,0,0,0,-0.003111,0.0058338,0.00924873,1,0,0,0,
21.94,-0.5471,-0.3634,0.7648,-0.8356,1.5973,-0.3054,0.935198,-0.205558,0.279105,0.0433215,0,0,0,0,0,0,-0.00303178,-0.000339143,0.00729334,1,0,0,0,
21.95,-0.5432,-0.3658,0.7626,-0.5817,0.9874,-0.4778,0.934955,-0.206483,0.279279,0.0430348,0,0,0,0,0,0,-0.00013034,-0.00154244,0.00438368,1,0,0,0,
21.96,-0.5461,-0.3666,0.7653,-0.3868,0.7145,-0.4072,0.93464,-0.207156,0.279851,0.0429122,0,0,0,0,0,0,9.93311e-05,0.00045763,0.00828481,1,0,0,0,
21.97,-0.5458,-0.364,0.7627,-0.1524,0.2228,-0.5103,0.934611,-0.206444,0.280435,0.0432176,0,0,0,0,0,0,-0.000166692,0.000298157,0.00521123,1,0,0,0,
21.98,-0.5399,-0.3739,0.7583,0.502,-0.2675,-0.4577,0.934547,-0.207279,0.280086,0.0428384,0,0,0,0,0,0,0.00365083,-0.0089585,0.00228059,1,0,0,0,
21.99,-0.5429,-0.3695,0.7677,0.7792,-0.4438,-0.0212,0.934784,-0.207439,0.279221,0.0425837,0,0,0,0,0,0,0.00313726,-0.000704192,0.00943446,1,0,0,0,
22,-0.5388,-0.3596,0.7659,1.0574,-0.2897,0.1168,0.935076,-0.206666,0.278799,0.0426992,0,0,0,0,0,0,0.00290036,0.00574537,0.00227082,1,0,0,0,
22.01,-0.5435,-0.3554,0.7667,0.8312,-0.4617,0.0486,0.935259,-0.205716,0.278844,0.0429779,0,0,0,0,0,0,-0.00128882,0.00805299,0.00390875,1,0,0,0,
22.02,-0.5466,-0.3563,0.7638,0.7307,-0.6979,-0.1769,0.935265,-0.204916,0.279357,0.0433039,0,0,0,0,0,0,-0.00401691,0.00450866,0.00371504,1,0,0,0,
22.03,-0.5411,-0.3603,0.7619,0.6103,-0.9205,-0.2277,0.93544,-0.20525,0.278574,0.0430244,0,0,0,0,0,0,-0.00128037,0.00054577,0.000738025,1,0,0,0,
22.04,-0.5431,-0.3616,0.7628,0.877,-1.2253,-0.2446,0.935206,-0.205285,0.279307,0.043144,0,0,0,0,0,0,-0.000705197,-4.96507e-05,0.00296617,1,0,0,0,
22.05,-0.5408,-0.3636,0.7658,1.3325,-1.3617,-0.0185,0.935463,-0.205437,0.27838,0.0428841,0,0,0,0,0,0,0.00112692,-0.000479199,0.00473177,1,0,0,0,
22.06,-0.5406,-0.3595,0.7696,1.0688,-1.4335,0.0178,0.935782,-0.204666,0.277857,0.0430091,0,0,0,0,0,0,0.00136278,0.00310384,0.00604916,1,0,0,0,
22.07,-0.543,-0.3621,0.7686,1.07,-1.4838,-0.0344,0.935666,-0.204152,0.278573,0.0433064,0,0,0,0,0,0,0.000926457,-0.000623085,0.00750852,1,0,0,0,
22.08,-0.5406,-0.364,0.7707,0.7167,-1.3338,-0.0165,0.935887,-0.204447,0.277657,0.0430364,0,0,0,0,0,0,0.00238331,-0.00104425,0.00850487,1,0,0,0,
22.09,-0.5438,-0.3614,0.7682,0.5713,-0.9955,0.1046,0.935686,-0.204242,0.278442,0.0432718,0,0,0,0,0,0,-0.000364386,4.71622e-05,0.00738454,1,0,0,0,
22.1,-0.5343,-0.3597,0.7691,0.6103,-1.1629,-0.0693,0.935995,-0.204076,0.277551,0.0431442,0,0,0,0,0,0,0.00586843,0.00121137,0.00236154,1,0,0,0,
22.11,-0.5348,-0.3528,0.7693,0.2714,-0.8095,0.0523,0.936287,-0.203382,0.277057,0.0432727,0,0,0,0,0,0,0.00323335,0.0060761,0.000329733,1,0,0,0,
22.12,-0.5416,-0.3576,0.7669,-0.1174,-0.6256,0.0702,0.936097,-0.203098,0.277854,0.0435527,0,0,0,0,0,0,-0.00102932,0.000389665,0.00385725,1,0,0,0,
22.13,-0.5402,-0.3652,0.7663,0.0771,-0.8473,0.1405,0.93598,-0.203979,0.277646,0.043275,0,0,0,0,0,0,0.000808805,-0.00499707,0.00536251,1,0,0,0,
22.14,-0.5407,-0.3701,0.7664,0.3039,-0.9515,0.3498,0.935856,-0.204831,0.277478,0.0430209,0,0,0,0,0,0,0.000962801,-0.00762628,0.0074749,1,0,0,0,
22.15,-0.5418,-0.3683,0.7658,0.4427,-0.9007,0.4538,0.935675,-0.205637,0.27752,0.0428232,0,0,0,0,0,0,-0.000584528,-0.00448404,0.0069679,1,0,0,0,
22.16,-0.5389,-0.3729,0.7608,0.6502,-0.7825,0.6446,0.935519,-0.206442,0.277482,0.0426082,0,0,0,0,0,0,0.000100359,-0.00912593,0.00327969,1,0,0,0,
22.17,-0.5438,-0.3638,0.7774,0.5957,-0.5604,0.6262,0.935803,-0.205654,0.277089,0.0428016,0,0,0,0,0,0,0.00177677,0.00438252,0.0152543,1,0,0,0,
22.18,-0.5433,-0.3685,0.7733,0.1223,-0.1995,0.2767,0.93579,-0.206438,0.276592,0.0424797,0,0,0,0,0,0,-8.45939e-05,3.65749e-05,0.0135612,1,0,0,0,
22.19,-0.5423,-0.3815,0.768,0.1206,0.2829,0.0822,0.935604,-0.207304,0.27661,0.0422097,0,0,0,0,0,0,0.000576533,-0.012142,0.0137277,1,0,0,0,
22.2,-0.5451,-0.3726,0.7783,-0.1808,0.9518,-0.1821,0.935837,-0.2073,0.275862,0.0420193,0,0,0,0,0,0,4.08292e-06,0.000236176,0.0198252,1,0,0,0,
22.21,-0.5482,-0.3946,0.7766,-0.3608,1.6367,-0.3247,0.935608,-0.208216,0.275989,0.0417064,0,0,0,0,0,0,0.000941262,-0.0183353,0.0282451,1,0,0,0,
22.22,-0.5448,-0.3946,0.7718,0.0956,2.7061,0.3494,0.935368,-0.209087,0.27619,0.041411,0,0,0,0,0,0,0.00173485,-0.0184869,0.0228113,1,0,0,0,
22.23,-0.5405,-0.3748,0.7673,0.5337,3.601,1.199,0.935048,-0.209844,0.276725,0.0412271,0,0,0,0,0,0,0.000345439,-0.000798233,0.0098021,1,0,0,0,
22.24,-0.5429,-0.3419,0.7699,0.5618,4.0934,1.406,0.935094,-0.208898,0.277241,0.0415551,0,0,0,0,0,0,-0.00557324,0.0283353,0.000963211,1,0,0,0,
22.25,-0.5396,-0.3263,0.7704,-0.5546,4.0951,0.7113,0.935144,-0.208061,0.277659,0.0418361,0,0,0,0,0,0,-0.00461881,0.0409042,-0.0060842,1,0,0,0,
22.26,-0.5383,-0.3375,0.7691,-1.5247,3.8465,-0.2445,0.935201,-0.207333,0.277979,0.0420538,0,0,0,0,0,0,-0.0012856,0.0286531,-0.00362551,1,0,0,0,
22.27,-0.5369,-0.3426,0.767,-2.4485,4.0741,-1.0283,0.935252,-0.206711,0.278248,0.042212,0,0,0,0,0,0,0.000420384,0.0218495,-0.00408578,1,0,0,0,
22.28,-0.5195,-0.3937,0.76,-2.5795,4.529,-0.7333,0.935101,-0.207727,0.27806,0.041786,0,0,0,0,0,0,0.0209232,-0.0260196,-0.000137568,1,0,0,0,
22.29,-0.5376,-0.3977,0.768,-1.8271,6.3861,0.9661,0.934823,-0.208742,0.278281,0.0414626,0,0,0,0,0,0,0.0108321,-0.0234385,0.0171697,1,0,0,0,
22.3,-0.5453,-0.4055,0.7701,-2.4365,8.8148,1.5322,0.934425,-0.209819,0.278849,0.0411792,0,0,0,0,0,0,0.00801922,-0.0269195,0.0258189,1,0,0,0,
22.31,-0.5398,-0.422,0.7771,-3.6596,12.7562,2.2674,0.933975,-0.210956,0.279543,0.0408799,0,0,0,0,0,0,0.0207424,-0.0366037,0.0343077,1,0,0,0,
22.32,-0.5378,-0.4343,0.7851,-6.9267,18.5684,3.3669,0.933356,-0.212308,0.280621,0.040633,0,0,0,0,0,0,0.0310875,-0.0413718,0.0438893,1,0,0,0,
22.33,-0.5083,-0.4485,0.8102,-9.8479,27.027,5.7964,0.932611,-0.213585,0.282144,0.0405233,0,0,0,0,0,0,0.0746016,-0.041969,0.052004,1,0,0,0,
22.34,-0.3665,-0.4531,0.9174,-13.9497,40.2808,11.8032,0.931557,-0.214632,0.284768,0.0408801,9.28278e-05,-1.46679e-05,2.36431e-05,0.0185656,-0.00293358,0.00472861,0.254696,-0.00474024,0.0556055,0,0,1,1,
22.35,-0.3866,-0.394,0.9534,-18.1634,69.0668,21.1893,0.929689,-0.215657,0.289943,0.0416464,0.000415894,-3.17626e-05,9.8559e-05,0.0460478,-0.000485364,0.0102546,0.256388,0.0677516,0.0682596,0,0,0,1,
22.36,-0.5334,-0.3145,1.1783,-28.1365,90.0898,31.0539,0.927028,-0.216955,0.297174,0.0432284,0.00101402,3.72543e-05,0.000284155,0.0735782,0.0142888,0.0268646,0.255679,0.246552,0.281582,0,0,0,1,
22.37,-0.8165,-0.2895,1.3249,-31.4941,104.573,38.4839,0.923778,-0.21813,0.305982,0.0453739,0.00185534,0.000323361,0.000750837,0.0946852,0.0429326,0.0664719,0.12543,0.350518,0.537111,0,0,0,1,
22.38,-1.4933,0.1989,1.2772,-93.7285,113.81,30.2006,0.91876,-0.224531,0.315818,0.048514,0.00271726,0.0010372,0.00172033,0.0776979,0.0998342,0.127427,-0.520961,0.822654,0.716804,0,0,0,1,
22.39,-2.2483,-1.0014,1.5839,-156.79,101.314,23.1829,0.912372,-0.236899,0.324478,0.0528618,0.00322805,0.00223025,0.00362348,0.0244604,0.138778,0.253202,-0.613618,-0.0156024,1.85863,0,0,0,1,
22.4,-2.2325,-1.8942,1.8409,-91.2911,35.5963,33.8543,0.908997,-0.244087,0.327869,0.0572024,0.00328718,0.00345281,0.00719431,-0.0126348,0.105733,0.460965,-0.19186,-0.644987,2.38831,0,0,0,1,
22.41,-1.5251,-1.3846,1.3966,35.7042,-4.6858,57.4557,0.909356,-0.240399,0.328996,0.0605552,0.00312161,0.00423228,0.0127401,-0.0204791,0.0501619,0.648194,-0.0172684,-0.474868,1.43999,0,0,0,1,
22.42,-1.169,-0.2177,0.9756,90.656,-3.2842,77.2535,0.910848,-0.230234,0.331374,0.0645539,0.00285505,0.00468756,0.0196903,-0.0328316,0.040894,0.741836,-0.283771,0.29902,0.480336,0,0,0,1,
22.43,-1.1433,0.0583,0.9705,44.5377,13.4275,79.4941,0.910887,-0.223666,0.334704,0.0697114,0.00238812,0.00529382,0.0273138,-0.0605557,0.0803568,0.782883,-0.330656,0.51862,0.367706,0,0,0,1,
22.44,-1.1721,-0.3509,1.0706,-1.4083,20.5235,85.747,0.909646,-0.220669,0.338549,0.0765632,0.00167303,0.00626663,0.0353785,-0.0824611,0.114205,0.830051,-0.165143,0.18456,0.605126,0,0,0,1,
22.45,-1.1647,-0.7144,1.1324,1.6556,15.467,98.1086,0.908293,-0.218517,0.341859,0.0837345,0.000820248,0.00742008,0.0440131,-0.0880957,0.116486,0.896862,0.00106424,-0.124968,0.768179,0,0,0,1,
22.46,-1.0425,-0.6707,1.0365,30.2765,6.099,107.959,0.907718,-0.213798,0.344528,0.0909083,-3.8638e-05,0.0085144,0.0533161,-0.0836815,0.102379,0.963743,0.0397239,-0.14954,0.606565,0,0,0,1,
22.47,-0.8528,-0.4112,0.8554,42.3122,1.9778,108.985,0.907336,-0.206676,0.347759,0.0985658,-0.000851764,0.00949375,0.0631668,-0.0789437,0.0934903,1.0064,0.00766246,-0.0185708,0.274377,0,0,0,1,
22.48,-0.7041,-0.2987,0.7063,31.5824,4.7121,103.263,0.906918,-0.200199,0.350423,0.106078,-0.00162652,0.0104219,0.0733052,-0.0760081,0.0921463,1.02127,0.00298144,0.00426923,0.0399196,0,0,0,1,
22.49,-0.6008,-0.3683,0.6121,19.2095,9.1584,95.6348,0.906035,-0.19669,0.352683,0.112495,-0.00236053,0.011316,0.0835066,-0.0707927,0.0866676,1.019,0.0541407,-0.102867,-0.0749393,0,0,0,2,
22.5,-0.5131,-0.4413,0.5363,18.9612,12.4391,88.3194,0.905069,-0.193449,0.355056,0.118275,-0.00301714,0.0121046,0.0936342,-0.0605309,0.0710492,1.00652,0.105864,-0.202453,-0.168341,0,0,0,2,
22.51,-0.3963,-0.395,0.4298,24.653,15.7377,78.6956,0.904171,-0.19007,0.357538,0.123054,-0.00355588,0.0127124,0.103573,-0.0472159,0.0505058,0.981264,0.116389,-0.203274,-0.335365,0,0,0,2,
22.52,-0.2728,-0.3008,0.3255,25.6303,21.0723,66.4584,0.903262,-0.187006,0.360152,0.126746,-0.00395984,0.0131261,0.113174,-0.0335766,0.0322344,0.938899,0.112474,-0.156132,-0.517127,0,0,0,2,
22.53,-0.1825,-0.2542,0.2412,21.6804,27.6246,52.2761,0.902231,-0.184749,0.362972,0.129335,-0.00422859,0.0133717,0.122274,-0.0201741,0.0168997,0.881117,0.111564,-0.143403,-0.649691,0,0,0,2,
22.54,-0.1244,-0.2347,0.2013,17.902,33.0373,37.8546,0.901139,-0.183263,0.365891,0.130827,-0.00436072,0.0134686,0.130746,-0.00625162,0.00246467,0.813234,0.123073,-0.137791,-0.723071,0,0,0,2,
22.55,-0.0689,-0.1982,0.1626,16.7189,35.9795,24.3446,0.900113,-0.182263,0.368749,0.131262,-0.00435012,0.0134277,0.138502,0.00837146,-0.0106326,0.738098,0.125847,-0.116129,-0.797542,0,0,0,2,
22.56,-0.0153,-0.1158,0.1266,15.4646,36.842,12.2775,0.899256,-0.18152,0.371342,0.130856,-0.00419629,0.0132769,0.145469,0.0223948,-0.0195271,0.655306,0.110845,-0.0521071,-0.879162,0,0,0,2,
22.57,0.006,-0.0485,0.1078,12.1423,36.3623,3.1931,0.898526,-0.18096,0.373677,0.130003,-0.00391118,0.0130663,0.151578,0.0346268,-0.022606,0.566379,0.0893289,0.00243563,-0.922617,0,0,0,2,
22.58,-0.0021,-0.0125,0.118,8.4543,32.6035,-2.6602,0.897933,-0.180541,0.375647,0.129006,-0.00351199,0.012847,0.156787,0.0452116,-0.0212541,0.475516,0.0772615,0.0382248,-0.918639,0,0,0,2,
22.59,-0.0002,-0.0004,0.119,5.4661,25.7989,-6.2128,0.897546,-0.180319,0.377029,0.127976,-0.00301045,0.0126527,0.161088,0.0550964,-0.0175876,0.384667,0.0750568,0.0496229,-0.922335,0,0,0,2,
22.6,0.0144,-0.0085,0.0771,4.4912,17.4682,-9.3629,0.897449,-0.180301,0.377662,0.126805,-0.00241389,0.0124922,0.164471,0.0642158,-0.0145219,0.291867,0.0616593,0.0259781,-0.958389,0,0,0,2,
22.61,0.0667,-0.0091,0.0145,5.0492,12.2067,-12.1149,0.897497,-0.18048,0.377932,0.125402,-0.00173031,0.0123511,0.166898,0.0724995,-0.0137054,0.193455,0.0580184,0.00376571,-1.03677,0,0,0,2,
22.62,0.0719,0.0058,-0.0051,3.8594,10.1734,-16.5186,0.897606,-0.1808,0.378058,0.123771,-0.000968274,0.012214,0.168316,0.0799087,-0.0137092,0.0902228,0.0438294,0.00925717,-1.05666,0,0,0,2,
22.63,0.0574,0.0134,-0.0129,0.1111,7.1132,-22.2705,0.897788,-0.181498,0.377897,0.121904,-0.000139909,0.0120788,0.168698,0.0857643,-0.0133376,-0.0138052,0.0263462,0.0114166,-1.05299,0,0,0,3,
22.64,0.0372,0.0213,-0.0313,-3.3287,3.733,-27.201,0.89792,-0.182488,0.377744,0.119916,0.000735804,0.0119472,0.168041,0.0893783,-0.0129758,-0.117614,-0.00187259,0.00905782,-1.0522,0,0,0,3,
22.65,0.0162,0.0433,-0.0388,-5.2078,1.2473,-29.7315,0.897967,-0.183366,0.377797,0.118036,0.00163416,0.0118224,0.166347,0.0902922,-0.0119903,-0.221139,-0.0287003,0.0241335,-1.04721,0,0,0,3,
22.66,-0.0347,0.0525,-0.0073,-7.9444,-1.0237,-31.4044,0.898034,-0.184333,0.377721,0.116239,0.00253064,0.0117155,0.163633,0.0890038,-0.00938679,-0.321735,-0.0467717,0.0420433,-0.992464,0,0,0,3,
22.67,-0.1074,0.0447,0.0496,-10.9074,-5.693,-32.9771,0.898226,-0.185523,0.377212,0.114496,0.00340705,0.011642,0.159948,0.0862799,-0.00530818,-0.41519,-0.057967,0.0542074,-0.901624,0,0,0,3,
22.68,-0.1635,0.0197,0.101,-13.5946,-11.4335,-34.7374,0.898569,-0.186939,0.376207,0.112792,0.00425402,0.0116113,0.155371,0.0831133,-0.000830469,-0.500291,-0.0557968,0.0501801,-0.822158,0,0,0,3,
22.69,-0.2362,-0,0.167,-15.0646,-18.5167,-37.1936,0.899154,-0.188457,0.374564,0.111066,0.00506917,0.011626,0.149986,0.0799158,0.00376764,-0.576617,-0.0585985,0.0566618,-0.722734,0,0,0,3,
22.7,-0.3017,0.0084,0.2279,-17.0397,-26.6985,-40.6205,0.900048,-0.190089,0.372108,0.109285,0.00584871,0.0116958,0.143883,0.0759922,0.0101933,-0.643972,-0.070599,0.0874398,-0.63925,0,0,0,3,
22.71,-0.3606,0.007,0.2666,-19.5211,-35.1823,-42.8042,0.901164,-0.191927,0.368958,0.107544,0.00658127,0.0118407,0.137144,0.0705209,0.0187877,-0.703974,-0.0901512,0.100876,-0.572812,0,0,0,3,
22.72,-0.4035,0.0147,0.276,-19.8307,-42.3042,-42.5575,0.902445,-0.193768,0.365311,0.105933,0.00724676,0.0120774,0.129828,0.0625779,0.0285441,-0.759096,-0.120991,0.111129,-0.539783,0,0,0,3,
22.73,-0.4599,-0.0054,0.2758,-19.7342,-45.8236,-40.8635,0.903727,-0.195672,0.36153,0.104458,0.00781597,0.0124093,0.12198,0.0512622,0.0378524,-0.81048,-0.158912,0.0917415,-0.496592,0,0,0,3,
22.74,-0.5057,-0.0689,0.3043,-21.5284,-45.7557,-40.8925,0.904895,-0.197917,0.357797,0.102958,0.00826287,0.0128186,0.113646,0.0381185,0.0440038,-0.856468,-0.15826,0.0467685,-0.42978,0,0,0,3,
22.75,-0.536,-0.1563,0.347,-26.3107,-43.8224,-46.2819,0.905889,-0.201048,0.354072,0.101011,0.00858511,0.0132642,0.104885,0.0263288,0.0451138,-0.895594,-0.131306,-0.0110401,-0.35669,0,0,0,3,
22.76,-0.5757,-0.2512,0.4102,-31.5673,-41.2122,-56.1262,0.906756,-0.205294,0.350177,0.0982246,0.00880408,0.0136937,0.0957753,0.0174662,0.0407897,-0.926388,-0.0985842,-0.0640184,-0.259919,0,0,0,3,
22.77,-0.6597,-0.3294,0.5154,-34.6669,-40.7572,-69.3549,0.907637,-0.21033,0.34593,0.0944056,0.0089464,0.0140628,0.0864183,0.0109982,0.0330344,-0.945026,-0.0824865,-0.0809928,-0.10884,0,0,0,3,
22.78,-0.662,-0.2999,0.5707,-33.6922,-44.6252,-80.5676,0.908671,-0.215314,0.341323,0.0898869,0.00903055,0.0143653,0.076919,0.0058308,0.0274503,-0.954837,-0.0720694,-0.019752,-0.0799781,0,0,0,3,
22.79,-0.6661,-0.2433,0.64,-33.6695,-48.5351,-83.6388,0.910056,-0.219336,0.336148,0.0855667,0.00906743,0.014649,0.0673358,0.00154565,0.0292956,-0.961788,-0.0644989,0.0704711,-0.0505393,0,0,0,3,
22.8,-0.671,-0.2382,0.6568,-35.0812,-53.7781,-81.1276,0.911517,-0.223309,0.330518,0.0815798,0.00906122,0.0149783,0.0576932,-0.00278795,0.0365628,-0.966746,-0.0730574,0.0907858,-0.039324,0,0,0,3,
22.81,-0.701,-0.318,0.7065,-35.2411,-53.2913,-73.3932,0.912781,-0.227153,0.325187,0.0781841,0.00901339,0.0153755,0.0480234,-0.0067776,0.0428803,-0.967217,-0.0574864,0.0511098,0.0409175,0,0,0,3,
22.82,-0.8081,-0.4102,0.7968,-36.9241,-48.1945,-67.9298,0.913602,-0.231464,0.320548,0.0750328,0.00892475,0.0158192,0.0384082,-0.0109514,0.0458639,-0.955812,-0.0768121,0.0228173,0.202811,0,0,0,4,
22.83,-0.8446,-0.5233,0.7877,-40.7263,-41.0842,-69.7863,0.914039,-0.23688,0.316149,0.0713797,0.00878593,0.016264,0.0289612,-0.0168124,0.0430889,-0.933586,-0.0918843,-0.0662943,0.261522,0,0,0,4,
22.84,-0.8358,-0.6286,0.7187,-38.9102,-20.2447,-72.0812,0.91392,-0.242502,0.313182,0.0669695,0.00858187,0.0166323,0.0197483,-0.0239995,0.030578,-0.908994,-0.103846,-0.17567,0.251046,0,0,0,4,
22.85,-0.9443,-0.7686,0.746,-29.1381,7.9813,-71.8216,0.913181,-0.247495,0.312507,0.0617216,0.00829312,0.0168273,0.010814,-0.0337496,0.0084199,-0.877881,-0.144139,-0.262978,0.394479,0,0,0,4,
22.86,-1.1105,-0.7705,0.8443,-23.487,33.4771,-75.952,0.911816,-0.252085,0.313977,0.0555601,0.00787719,0.016798,0.00226766,-0.0494365,-0.0142918,-0.831377,-0.22488,-0.186955,0.56481,0,0,0,4,
22.87,-1.5833,-1.1948,0.9623,-34.7182,54.0661,-90.2326,0.909635,-0.258091,0.316647,0.0480919,0,0,0,-0.0790562,-0.045132,-0.749427,-0.428193,-0.428697,1.11713,0,0,0,4,
22.88,-5.2743,-4.8684,4.0399,211.319,-78.8366,-30.4253,0.916224,-0.242483,0.31087,0.0414463,0,0,0,-0.142423,-0.164186,-0.355153,-0.912902,-1.9854,6.93229,0,0,0,4,
22.89,-0.0365,1.1102,0.2506,248.184,-135.189,-138.435,0.925452,-0.225093,0.29797,0.0267526,0,0,0,-0.189628,-0.207884,-0.0766702,-0.0986728,1.1076,-1.24356,0,0,0,4,
22.9,0.1134,0.1846,2.7359,133.505,-109.352,-54.9035,0.931211,-0.214992,0.287773,0.021009,0,0,0,-0.118182,-0.0911043,-0.0942499,1.50605,1.28633,0.896363,0,0,0,4,
22.91,1.2129,-0.3259,0.9091,22.0302,-75.1541,5.715,0.933703,-0.212942,0.28106,0.0221554,0,0,0,0.0336966,-0.0295451,-0.0920091,1.54114,-0.0182012,-0.839476,0,0,0,4,
22.92,-1.1931,-1.9861,0.3225,50.2735,-16.1162,35.4943,0.934686,-0.208746,0.280784,0.0239299,0,0,0,0.0863991,-0.109269,-0.102832,-0.515884,-1.59407,0.630041,0,0,0,4,
22.93,-0.3855,0.7305,1.3034,49.4468,-15.9669,26.1361,0.936129,-0.203254,0.279891,0.0253438,0,0,0,0.074653,-0.128786,-0.0759182,0.227206,1.20927,-0.070145,0,0,0,4,
22.94,-0.4547,-0.0439,0.8622,7.0457,1.3939,10.286,0.93642,-0.201624,0.280015,0.0261938,0,0,0,0.0915166,-0.0540756,-0.0840246,0.067391,0.32699,-0.0839172,0,0,0,4,
22.95,-0.4913,-0.1564,0.8132,-3.5523,12.6232,4.8697,0.936252,-0.200995,0.280982,0.0266798,0,0,0,0.0987852,-0.0285916,-0.0916643,0.0315911,0.20566,-0.0606304,0,0,0,4,
22.96,-0.4957,-0.1412,0.8087,-15.0283,14.6734,1.4937,0.935832,-0.201381,0.282059,0.0271465,0,0,0,0.103985,-0.00841502,-0.0984939,0.0252047,0.218785,-0.0674006,0,0,0,4,
22.97,-0.6425,-0.6291,0.6351,-14.566,9.3998,-0.664,0.935086,-0.203378,0.283092,0.0271134,0,0,0,0.102484,-0.0122277,-0.0995226,-0.104997,-0.283418,0.0576329,0,0,0,4,
22.98,-0.6163,-0.5288,0.6973,-3.4529,1.4733,2.1667,0.934725,-0.204363,0.283569,0.0271845,0,0,0,0.0965002,-0.0349429,-0.0945796,-0.0662076,-0.166586,0.0543468,0,0,0,4,
22.99,-0.623,-0.5186,0.7035,4.9509,-6.1185,4.8304,0.934688,-0.204558,0.283527,0.0274136,0,0,0,0.0922234,-0.0513165,-0.0895717,-0.07019,-0.154129,0.0589581,0,0,0,4,
23,-0.5856,-0.5,0.7061,13.6012,-11.9142,7.6065,0.934961,-0.204024,0.282981,0.0277191,0,0,0,0.089153,-0.0663801,-0.0855796,-0.0416127,-0.13988,0.0336354,0,0,0,4,
23.01,-0.5766,-0.3427,0.7798,17.8077,-14.8108,9.318,0.935629,-0.201515,0.282482,0.0286518,0,0,0,0.088395,-0.0725543,-0.083148,-0.0230466,0.027102,0.0271449,0,0,0,4,
23.02,-0.5472,-0.2561,0.8201,13.9473,-14.3199,5.6616,0.936413,-0.199347,0.281363,0.0292679,0,0,0,0.0899587,-0.0661891,-0.0818169,0.00572004,0.115768,0.011197,0,0,0,4,
23.03,-0.5161,-0.2895,0.807,8.1402,-11.3629,2.5932,0.937076,-0.197839,0.280177,0.029642,0,0,0,0.0940407,-0.0574823,-0.0819784,0.028297,0.0748388,-0.0032832,0,0,0,4,
