timeStamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,px,py,pz,vx,vy,vz,lin_ax,lin_ay,lin_az,stationary,foot-contact,foot-off,state_vv,
20.45,-0.064,-0.0237,0.2026,13.982,0.7968,-11.4713,0.849066,-0.220113,-0.450297,-0.15653,0.0493485,0.0322095,0.161481,0.123708,0.256128,0.181802,-0.186867,0.0883712,-0.947024,0,0,0,2,
20.46,-0.0903,-0.0235,0.1588,11.3045,8.7943,-8.4088,0.849815,-0.218722,-0.449448,-0.156855,0.0505221,0.0348306,0.162799,0.111016,0.268085,0.0818874,-0.170671,0.067648,-0.990303,0,0,0,2,
20.47,-0.106,-0.0284,0.131,7.612,14.4468,-5.5388,0.850741,-0.217681,-0.44808,-0.157198,0.0515748,0.0375619,0.163102,0.0995311,0.278176,-0.0213895,-0.162242,0.050343,-1.01557,0,0,0,3,
20.48,-0.0845,-0.0469,0.134,2.152,19.3993,-0.9538,0.851826,-0.217201,-0.446148,-0.157479,0.0525151,0.040386,0.162371,0.0885194,0.286645,-0.124712,-0.161026,0.0345593,-0.991231,0,0,0,3,
20.49,-0.0414,-0.0748,0.1407,-5.2155,26.0843,6.7638,0.853146,-0.217559,-0.44342,-0.157547,0.0533471,0.0432851,0.160625,0.0778918,0.293185,-0.224563,-0.154413,0.0110246,-0.944794,0,0,0,3,
20.5,-0.0142,-0.1115,0.1357,-11.2006,33.4693,16.1438,0.854744,-0.218776,-0.439851,-0.157198,0.0540751,0.0462351,0.157898,0.0677006,0.296818,-0.320683,-0.152128,-0.0247161,-0.91517,0,0,0,3,
20.51,0.0053,-0.1344,0.1146,-14.0356,38.6668,25.7863,0.856569,-0.220666,-0.435676,-0.156246,0.0547056,0.049205,0.154221,0.058392,0.297152,-0.414765,-0.13642,-0.0562238,-0.903235,0,0,0,3,
20.52,0.0093,-0.1605,0.0946,-13.1256,40.4868,36.1813,0.858545,-0.223001,-0.431217,-0.154443,0.055248,0.0521625,0.149606,0.0500921,0.294346,-0.508219,-0.131563,-0.0887337,-0.902384,0,0,0,3,
20.53,0.0212,-0.1747,0.0844,-9.5555,38.2993,47.2588,0.860588,-0.225599,-0.426784,-0.151589,0.0557107,0.0550796,0.144059,0.0424532,0.289067,-0.601156,-0.122944,-0.106645,-0.892684,0,0,0,3,
20.54,0.0557,-0.19,0.0937,-5.7755,33.6443,59.5613,0.862628,-0.228488,-0.422523,-0.147548,0.0561014,0.057937,0.137595,0.0356929,0.282417,-0.691719,-0.11365,-0.116693,-0.853973,0,0,0,3,
20.55,0.1144,-0.1783,0.1153,-4.3755,28.4293,72.3013,0.864601,-0.231843,-0.418418,-0.142367,0.056434,0.06073,0.130249,0.0308137,0.276195,-0.777583,-0.0845929,-0.0979116,-0.796904,0,0,0,3,
20.56,0.2143,-0.1766,0.1556,-6.1255,24.9643,84.3763,0.866426,-0.235879,-0.414405,-0.136247,0.0567345,0.0634704,0.122082,0.0292913,0.271875,-0.855662,-0.0452154,-0.0779204,-0.695252,0,0,0,3,
20.57,0.3146,-0.2013,0.1936,-8.3655,23.7043,93.7388,0.868055,-0.240442,-0.410513,-0.129512,0.0570374,0.0661723,0.113187,0.031285,0.268506,-0.923475,-0.0129076,-0.0785027,-0.587604,0,0,0,3,
20.58,0.397,-0.2153,0.2271,-9.223,24.4393,99.9338,0.869569,-0.245158,-0.406664,-0.122461,0.0573757,0.0688427,0.103661,0.0363805,0.26558,-0.981728,0.0180221,-0.0689085,-0.500346,0,0,0,3,
20.59,0.4918,-0.2126,0.2896,-9.6781,26.0843,104.414,0.871003,-0.249688,-0.402894,-0.115368,0.0577797,0.0714964,0.0935994,0.0444134,0.265159,-1.0305,0.0469764,-0.027436,-0.394319,0,0,0,3,
20.6,0.6051,-0.2041,0.3767,-12.5481,28.6743,107.249,0.872513,-0.253729,-0.398957,-0.108628,0.0582784,0.0741712,0.0831084,0.0553242,0.269797,-1.0677,0.0766957,0.0342394,-0.264421,0,0,0,3,
20.61,0.7356,-0.2213,0.4708,-18.2181,35.2193,109.769,0.874172,-0.257994,-0.394285,-0.102116,0.058901,0.076919,0.0723151,0.0691926,0.279772,-1.09097,0.107276,0.0813727,-0.110413,0,0,0,3,
20.62,0.8354,-0.2988,0.5325,-22.7156,49.2718,110.994,0.87607,-0.262644,-0.388516,-0.0959212,0.0596731,0.0797736,0.0613597,0.0852328,0.291145,-1.10009,0.120971,0.0627497,0.0242898,0,0,0,3,
20.63,0.89,-0.3997,0.5316,-20.6156,62.8868,110.066,0.878248,-0.267457,-0.381717,-0.0898013,0.0606138,0.0827199,0.050365,0.102914,0.298108,-1.09886,0.140733,-0.00854558,0.100483,0,0,0,4,
20.64,0.9317,-0.4824,0.5159,-13.9481,72.6693,108.894,0.880775,-0.271847,-0.374114,-0.0836486,0.0617439,0.0857025,0.039414,0.123104,0.298423,-1.09134,0.172127,-0.0727863,0.152435,0,0,0,4,
20.65,0.9565,-0.514,0.451,-6.8955,77.9368,111.169,0.883541,-0.275727,-0.36605,-0.0772056,0.0631008,0.0886605,0.0285485,0.14828,0.293178,-1.08177,0.242365,-0.1219,0.142375,0,0,0,4,
20.66,0.949,-0.5479,0.3932,-2.3105,76.0818,115.281,0.886265,-0.27941,-0.357988,-0.070233,0.0647371,0.0915421,0.0177693,0.178968,0.283129,-1.07407,0.284511,-0.17073,0.114256,0,0,0,4,
20.67,0.9502,-0.5228,0.3456,-0.928,66.3868,117.136,0.888613,-0.283009,-0.350632,-0.0628807,0.0667051,0.0943129,0.00704961,0.214631,0.271041,-1.06987,0.343803,-0.16346,0.0710992,0,0,0,4,
20.68,0.9576,-0.4839,0.3296,-6.1955,51.6518,115.771,0.89027,-0.286942,-0.344426,-0.0554862,0,0,0,0.25544,0.261169,-1.06913,0.389413,-0.125568,0.0436128,0,0,0,4,
20.69,1.0618,-0.5369,0.3835,-14.8931,35.7793,106.269,0.891099,-0.291282,-0.339628,-0.0487198,0,0,0,0.300856,0.253743,-1.06385,0.437719,-0.113582,0.163729,0,0,0,4,
20.7,1.2341,-0.5,0.4049,-22.9256,22.4793,95.8038,0.891238,-0.295827,-0.336122,-0.0427493,0,0,0,0.355662,0.250802,-1.04783,0.580856,-0.034133,0.262425,0,0,0,4,
20.71,1.3815,-0.4627,0.6699,-37.2231,19.9943,87.5963,0.890936,-0.30093,-0.332962,-0.0379049,0,0,0,0.416714,0.262363,-1.01593,0.565073,0.182093,0.487617,0,0,0,4,
20.72,1.4865,-0.4805,0.7347,-58.2056,24.0543,79.7738,0.890137,-0.307357,-0.329591,-0.0344072,0,0,0,0.479573,0.287382,-0.967869,0.617683,0.240215,0.591951,0,0,0,4,
20.73,1.3981,-0.6353,0.6822,-70.6306,28.6393,69.5713,0.888979,-0.314604,-0.326089,-0.0321238,0,0,0,0.541669,0.308112,-0.915129,0.549519,0.0946594,0.582961,0,0,0,4,
20.74,2.0988,-1.9715,0.7058,-63.1581,20.1518,51.5638,0.887572,-0.32143,-0.323413,-0.0304397,0,0,0,0.610159,0.276794,-0.80586,0.748044,-0.820898,1.7444,0,0,0,4,
20.75,3.4941,-3.7756,2.8934,183.96,168.639,31.9288,0.89705,-0.308286,-0.310063,-0.0272956,0,0,0,0.668838,0.196388,-0.489062,0.349494,-0.906121,4.81396,0,0,0,4,
20.76,0.7149,0.8927,1.5485,197.434,176.549,89.6613,0.907326,-0.294043,-0.294162,-0.0199074,0,0,0,0.689296,0.238644,-0.260923,-0.0311723,1.67987,-0.0631512,0,0,0,4,
20.77,0.0201,0.4884,2.7272,51.0295,192.282,60.5763,0.913821,-0.290632,-0.277022,-0.0187861,0,0,0,0.631859,0.41781,-0.239286,-1.23858,1.88509,0.603959,0,0,0,4,
20.78,-0.614,-0.3696,1.0558,9.9745,63.6393,10.5438,0.915866,-0.289876,-0.270972,-0.0191275,0,0,0,0.521666,0.523867,-0.233966,-1.10673,0.189388,-0.395829,0,0,0,4,
20.79,0.3496,-1.8732,0.2337,-12.8456,25.8393,17.8588,0.915934,-0.292141,-0.268342,-0.0183692,0,0,0,0.463883,0.469685,-0.242586,-0.170082,-1.38177,0.319758,0,0,0,4,
20.8,0.2797,-0.7279,0.7046,13.5095,6.4668,3.6663,0.916468,-0.291711,-0.267043,-0.0175304,0,0,0,0.448867,0.397107,-0.23148,-0.234835,-0.185644,0.00634086,0,0,0,4,
20.81,0.3575,0.1249,1.1274,-2.818,-7.1832,-4.3663,0.916502,-0.291151,-0.267518,-0.0179047,0,0,0,0.431822,0.429587,-0.241528,-0.211424,0.760073,-0.111532,0,0,0,4,
20.82,0.4905,-0.4137,0.7455,-21.1406,-16.7557,-4.6988,0.915839,-0.291988,-0.268829,-0.0185418,0,0,0,0.425377,0.477237,-0.253134,-0.0187485,0.123618,-0.0254002,0,0,0,4,
20.83,0.4786,-0.5566,0.6387,-21.0881,-16.5282,-5.6088,0.914658,-0.294386,-0.270201,-0.0187998,0,0,0,0.428913,0.485171,-0.260706,-0.00794004,-0.0496081,-0.0293148,0,0,0,4,
20.84,0.5204,-0.449,0.7107,-18.3581,-15.4257,-8.3738,0.914032,-0.294864,-0.271733,-0.0197881,0,0,0,0.433868,0.491198,-0.267821,0.0102033,0.0847279,-0.0160626,0,0,0,4,
20.85,0.6812,-0.6158,0.594,-15.0856,-8.3382,-6.8688,0.913112,-0.296278,-0.273215,-0.0205799,0,0,0,0.447402,0.495027,-0.269795,0.166951,-0.0944109,0.0754958,0,0,0,4,
20.86,0.6816,-0.6607,0.5312,-6.4755,-1.2332,-3.9638,0.912578,-0.297184,-0.273978,-0.0210523,0,0,0,0.469594,0.486639,-0.268149,0.18671,-0.164352,0.0577341,0,0,0,4,
20.87,0.6422,-0.5997,0.6055,2.5895,3.9118,-2.2488,0.912414,-0.297291,-0.274383,-0.0213638,0,0,0,0.489886,0.479065,-0.267492,0.128216,-0.0778269,0.0553161,0,0,0,4,
20.88,0.5785,-0.5899,0.6181,8.662,8.5143,-1.7763,0.912512,-0.297057,-0.274299,-0.0215296,0,0,0,0.504457,0.476054,-0.268401,0.0700842,-0.071305,0.0258392,0,0,0,4,
20.89,0.5355,-0.5213,0.6758,11.8295,11.3143,-2.4588,0.913005,-0.295546,-0.274248,-0.0221293,0,0,0,0.513685,0.477271,-0.271715,0.0192663,0.00835961,0.0062592,0,0,0,4,
20.9,0.5084,-0.4312,0.7347,10.482,12.1718,-2.3363,0.91384,-0.293866,-0.273241,-0.0225772,0,0,0,0.518874,0.487285,-0.277032,-0.0122315,0.108048,-0.0149859,0,0,0,4,
20.91,0.5056,-0.3997,0.7498,5.9145,11.9268,-0.9013,0.914546,-0.29258,-0.272219,-0.0230169,0,0,0,0.522452,0.50371,-0.283747,-0.0136027,0.139063,-0.0222477,0,0,0,4,
20.92,0.5157,-0.4351,0.7358,1.1545,11.5943,0.6563,0.915115,-0.291695,-0.271217,-0.0234538,0,0,0,0.526461,0.519793,-0.290113,-0.00343268,0.101062,-0.00786614,0,0,0,4,
20.93,0.5358,-0.4999,0.7055,-1.103,11.5418,1.8813,0.915508,-0.290998,-0.27059,-0.0239764,0,0,0,0,0,0,0.0163514,0.0312538,0.0155176,1,1,0,0,
20.94,0.5366,-0.5272,0.6971,-0.823,12.0493,1.6888,0.915594,-0.290837,-0.270419,-0.0244987,0,0,0,0,0,0,0.0156381,0.00344875,0.0243713,1,0,0,0,
20.95,0.5497,-0.5266,0.7026,0.157,11.8218,1.5488,0.915725,-0.290527,-0.270261,-0.0250205,0,0,0,0,0,0,0.0243336,0.00743483,0.0345067,1,0,0,0,
20.96,0.5387,-0.5238,0.7101,0.3145,10.7018,1.5488,0.916016,-0.289832,-0.269977,-0.0255566,0,0,0,0,0,0,0.0122697,0.0108161,0.0326093,1,0,0,0,
20.97,0.5356,-0.5149,0.7146,0.612,9.4943,1.2338,0.916404,-0.28898,-0.269529,-0.0260347,0,0,0,0,0,0,0.010021,0.0181852,0.0295537,1,0,0,0,
20.98,0.5294,-0.4978,0.7274,-0.298,7.9543,1.3738,0.916831,-0.288205,-0.268875,-0.0263842,0,0,0,0,0,0,0.00331984,0.0367543,0.0264568,1,0,0,0,
20.99,0.5272,-0.5222,0.7104,-0.823,6.1693,1.6188,0.91705,-0.287523,-0.268811,-0.0268063,0,0,0,0,0,0,0.00456217,0.00532979,0.0261817,1,0,0,0,
21,0.528,-0.5132,0.7208,-0.263,5.2593,0.8488,0.917401,-0.286729,-0.268433,-0.027145,0,0,0,0,0,0,0.00278252,0.0166303,0.0291857,1,0,0,0,
21.01,0.5267,-0.5161,0.7218,-0.718,3.9468,0.5513,0.917723,-0.285974,-0.268104,-0.0274634,0,0,0,0,0,0,0.00117867,0.0128032,0.0307277,1,0,0,0,
21.02,0.5339,-0.5311,0.7134,-0.5255,2.5118,0.1837,0.917467,-0.286301,-0.268601,-0.0276501,0,0,0,0,0,0,0.00710157,-0.00281891,0.0362236,1,0,0,0,
21.03,0.5524,-0.5814,0.715,0.1045,1.0068,-0.8488,0.9172,-0.287003,-0.26877,-0.0275886,0,0,0,0,0,0,0.0114368,-0.0404323,0.0724812,1,0,0,0,
21.04,0.5284,-0.5249,0.7126,0.3845,0.3593,-0.2888,0.917183,-0.286378,-0.269454,-0.0280029,-7.45814e-06,-2.29276e-05,2.00012e-05,-0.00149163,-0.00458552,0.00400024,0.00207807,0.00152527,0.0297102,0,0,1,1,
21.05,0.5291,-0.5161,0.7137,0.612,-0.4807,-0.7263,0.917342,-0.285492,-0.269818,-0.0283763,0,0,0,0,0,0,0.00308891,0.0075862,0.0263588,1,1,0,0,
21.06,0.5284,-0.4967,0.7231,0.612,-0.9882,-0.8313,0.91757,-0.284609,-0.269947,-0.0286603,0,0,0,0,0,0,0.00165381,0.0268468,0.0226922,1,0,0,0,
21.07,0.5323,-0.5001,0.7164,-0.0005,-1.7232,-0.4463,0.917696,-0.283776,-0.270362,-0.0289841,0,0,0,0,0,0,0.00653933,0.0190033,0.0218155,1,0,0,0,
21.08,0.5334,-0.4921,0.718,-0.7005,-2.1782,-0.2363,0.917805,-0.283001,-0.27077,-0.0292868,0,0,0,0,0,0,0.00743514,0.0250135,0.0194968,1,0,0,0,
21.09,0.5321,-0.4918,0.7184,-1.5405,-2.4932,0.2362,0.917905,-0.282304,-0.271132,-0.0295478,0,0,0,0,0,0,0.00537889,0.0238649,0.018997,1,0,0,0,
21.1,0.53,-0.4926,0.7171,-2.223,-2.6157,0.6563,0.918,-0.281674,-0.271439,-0.0297723,0,0,0,0,0,0,0.00335926,0.0209534,0.0174488,1,0,0,0,
21.11,0.5255,-0.4907,0.7156,-2.8705,-2.8782,0.9538,0.918107,-0.281121,-0.271633,-0.0299395,0,0,0,0,0,0,0.000214234,0.0201355,0.0131633,1,0,0,0,
21.12,0.5287,-0.4991,0.7076,-3.308,-3.0357,1.2863,0.91807,-0.280626,-0.272239,-0.0302033,0,0,0,0,0,0,0.00371718,0.00812262,0.0134711,1,0,0,0,
21.13,0.5286,-0.5069,0.7028,-2.993,-2.8257,1.3213,0.917643,-0.28108,-0.273191,-0.0302722,0,0,0,0,0,0,0.00230618,0.000109896,0.0139779,1,0,0,0,
21.14,0.5294,-0.5111,0.6969,-2.608,-2.4582,1.3213,0.917208,-0.281913,-0.27381,-0.0301247,0,0,0,0,0,0,0.00370772,-0.00456354,0.012413,1,0,0,0,
21.15,0.5308,-0.5012,0.7004,-2.0655,-1.7057,1.0588,0.917143,-0.281413,-0.274511,-0.0304386,0,0,0,0,0,0,0.0037239,0.00473195,0.0106149,1,0,0,0,
21.16,0.5295,-0.4971,0.7101,-2.0305,-1.4957,1.6713,0.917329,-0.280835,-0.274477,-0.0305276,0,0,0,0,0,0,-0.00115632,0.0119808,0.0146103,1,0,0,0,
21.17,0.5296,-0.5094,0.7059,-2.258,-1.4432,2.0913,0.91739,-0.281429,-0.273717,-0.0300258,0,0,0,0,0,0,0.000164792,0.000727654,0.0178906,1,0,0,0,
21.18,0.5271,-0.5096,0.7032,-2.083,-1.4082,2.1438,0.917223,-0.282424,-0.273305,-0.0294926,0,0,0,0,0,0,0.000354573,0.00109312,0.0148226,1,0,0,0,
21.19,0.5302,-0.5051,0.7055,-2.083,-1.1107,1.9163,0.917297,-0.281819,-0.273661,-0.029709,0,0,0,0,0,0,0.00202231,0.00513974,0.0157698,1,0,0,0,
21.2,0.5267,-0.5013,0.7048,-2.2055,-1.2857,2.1788,0.917465,-0.281242,-0.273686,-0.0297994,0,0,0,0,0,0,0.000143752,0.00638972,0.0115778,1,0,0,0,
21.21,0.5251,-0.5022,0.7036,-2.293,-1.4082,2.1438,0.917659,-0.280723,-0.273565,-0.0298291,0,0,0,0,0,0,-0.000535488,0.0037383,0.0103742,1,0,0,0,
21.22,0.5289,-0.5068,0.7029,-2.3805,-1.2857,2.3538,0.917304,-0.281043,-0.274408,-0.0298821,0,0,0,0,0,0,0.00029479,0.000693336,0.0141512,1,0,0,0,
21.23,0.5325,-0.5079,0.7047,-2.1005,-1.1982,2.5113,0.917101,-0.280877,-0.275237,-0.030062,0,0,0,0,0,0,0.000462204,0.000840575,0.0178181,1,0,0,0,
21.24,0.5358,-0.5016,0.707,-2.4505,-1.3557,3.0363,0.917158,-0.280331,-0.275595,-0.0301961,0,0,0,0,0,0,0.00270483,0.00658059,0.0179985,1,0,0,0,
21.25,0.5339,-0.5054,0.7016,-2.6605,-1.2332,3.5963,0.91684,-0.280542,-0.27643,-0.030216,0,0,0,0,0,0,0.00120604,0.000943333,0.0151633,1,0,0,0,
21.26,0.5242,-0.5056,0.701,-2.608,-1.0582,3.7363,0.91699,-0.280947,-0.275586,-0.0296763,0,0,0,0,0,0,-0.00476627,0.000405326,0.00978255,1,0,0,0,
21.27,0.5223,-0.507,0.705,-2.3105,-0.9182,3.5963,0.917189,-0.28115,-0.274766,-0.0292066,0,0,0,0,0,0,-0.00670898,0.00163896,0.0122666,1,0,0,0,
21.28,0.522,-0.5132,0.7051,-2.2055,-0.7257,3.2463,0.917261,-0.281788,-0.27393,-0.0286241,0,0,0,0,0,0,-0.00633214,-0.00212714,0.0152962,1,0,0,0,
21.29,0.5276,-0.5187,0.6996,-1.9605,-0.6557,2.8438,0.916957,-0.282825,-0.273919,-0.0281809,0,0,0,0,0,0,0.000124857,-0.00674798,0.01717,1,0,0,0,
21.3,0.5273,-0.5078,0.7074,-1.6105,-0.6557,2.6688,0.917201,-0.282283,-0.273673,-0.0281479,0,0,0,0,0,0,-0.00109315,0.00538138,0.0169231,1,0,0,0,
21.31,0.5278,-0.5076,0.7084,-1.9255,-0.8657,2.7563,0.917421,-0.281744,-0.273491,-0.0281325,0,0,0,0,0,0,-0.000673011,0.00499636,0.0177817,1,0,0,0,
21.32,0.5256,-0.5098,0.7084,-2.0305,-1.0757,2.5288,0.917671,-0.281484,-0.272942,-0.027932,0,0,0,0,0,0,-0.00172843,0.0023746,0.017754,1,0,0,0,
21.33,0.5287,-0.4955,0.7131,-2.363,-1.2157,2.5288,0.917821,-0.280914,-0.273015,-0.0280211,0,0,0,0,0,0,0.00141406,0.0160077,0.015462,1,0,0,0,
21.34,0.5247,-0.5016,0.7075,-2.9755,-1.1982,2.8088,0.917989,-0.28043,-0.272944,-0.0280532,0,0,0,0,0,0,-0.000335887,0.00648165,0.0125747,1,0,0,0,
21.35,0.5229,-0.5139,0.7006,-3.2555,-1.3907,2.6688,0.917662,-0.28159,-0.272886,-0.0275996,0,0,0,0,0,0,-0.000777513,-0.00511684,0.013013,1,0,0,0,
21.36,0.5249,-0.5096,0.6989,-3.343,-1.2857,2.3538,0.917234,-0.282406,-0.273491,-0.0274782,0,0,0,0,0,0,0.0013795,-0.000342339,0.0107102,1,0,0,0,
21.37,0.5262,-0.5161,0.6997,-2.958,-0.8657,2.2488,0.916876,-0.283479,-0.273618,-0.0271437,0,0,0,0,0,0,0.00057894,-0.00283509,0.0152105,1,0,0,0,
21.38,0.5251,-0.5173,0.7039,-2.468,-0.8307,1.9688,0.916873,-0.28425,-0.272883,-0.0266392,0,0,0,0,0,0,-0.000939623,-2.52128e-05,0.0181494,1,0,0,0,
21.39,0.5249,-0.5089,0.7009,-2.363,-0.8307,1.6538,0.916961,-0.283658,-0.273181,-0.0268783,0,0,0,0,0,0,0.00138459,0.00411041,0.01173,1,0,0,0,
21.4,0.523,-0.5038,0.7093,-2.363,-0.8307,1.3038,0.917176,-0.283143,-0.272989,-0.0269695,0,0,0,0,0,0,-0.00287154,0.0115313,0.0139834,1,0,0,0,
21.41,0.52,-0.5048,0.7089,-2.8705,-0.9707,1.2688,0.917395,-0.282759,-0.272648,-0.0269963,0,0,0,0,0,0,-0.00471072,0.00929143,0.0126784,1,0,0,0,
21.42,0.5259,-0.5151,0.7032,-2.993,-1.2507,1.1288,0.916986,-0.2837,-0.273047,-0.0268407,0,0,0,0,0,0,0.000141919,0.000326723,0.0169656,1,0,0,0,
21.43,0.5247,-0.5232,0.6972,-2.678,-1.2332,0.9188,0.916637,-0.284741,-0.273163,-0.0265683,0,0,0,0,0,0,0.000185564,-0.00749086,0.0163182,1,0,0,0,
21.44,0.5294,-0.5225,0.698,-2.188,-1.2507,0.7438,0.91624,-0.285555,-0.273654,-0.0264655,0,0,0,0,0,0,0.00289622,-0.00413868,0.0189461,1,0,0,0,
21.45,0.5284,-0.5226,0.6965,-1.8555,-1.0757,0.5337,0.91586,-0.286376,-0.27408,-0.0263463,0,0,0,0,0,0,0.00186276,-0.00329234,0.0174546,1,0,0,0,
21.46,0.5298,-0.5226,0.6988,-1.348,-1.0932,0.3762,0.915483,-0.287022,-0.274664,-0.0263137,0,0,0,0,0,0,0.000681579,-0.000423253,0.0197542,1,0,0,0,
21.47,0.5272,-0.5182,0.703,-1.138,-1.0057,0.0962,0.915748,-0.286468,-0.274365,-0.0263945,0,0,0,0,0,0,-0.00203839,0.00398183,0.0190455,1,0,0,0,
21.48,0.5327,-0.5204,0.7063,-1.3655,-1.3732,0.0787,0.915913,-0.285753,-0.274531,-0.026661,0,0,0,0,0,0,0.000150681,0.00294052,0.0252842,1,0,0,0,
21.49,0.5363,-0.533,0.6947,-1.0505,-1.4957,-0.0613,0.915542,-0.286512,-0.27498,-0.026546,0,0,0,0,0,0,0.00532642,-0.0117039,0.0256233,1,0,0,0,
21.5,0.5223,-0.5187,0.7,-0.088,-1.0932,-0.6038,0.9158,-0.286352,-0.274312,-0.0263831,0,0,0,0,0,0,-0.00470725,0.0011697,0.0147097,1,0,0,0,
21.51,0.5391,-0.5199,0.7231,-0.4205,-1.8632,-0.4988,0.916022,-0.2856,-0.274337,-0.0265851,0,0,0,0,0,0,-0.00204629,0.0127655,0.0398762,1,0,0,0,
21.52,0.5345,-0.5536,0.7126,-0.788,-3.3507,-0.2188,0.915754,-0.286487,-0.274336,-0.0262023,0,0,0,0,0,0,-0.00761907,-0.0194535,0.0474659,1,0,0,0,
21.53,0.5523,-0.5638,0.7052,-0.193,-5.1532,-1.0238,0.915328,-0.287215,-0.27501,-0.0260081,0,0,0,0,0,0,0.00760663,-0.0281893,0.0568655,1,0,0,0,
21.54,0.5457,-0.5396,0.7242,0.787,-6.7807,-1.6363,0.915514,-0.286747,-0.274905,-0.0258577,0,0,0,0.00151761,0.00278574,-0.00131032,-0.00192164,0.000584707,0.0540636,0,0,1,1,
21.55,0.5457,-0.5013,0.7291,0.4545,-9.5982,-1.4438,0.915523,-0.285876,-0.275766,-0.0259927,0,0,0,0.00274798,0.00859662,-0.00355028,0.0017508,0.0334853,0.0379127,0,0,0,1,
21.56,0.527,-0.5152,0.7056,0.2095,-11.7682,-0.9538,0.915563,-0.28529,-0.276257,-0.0258041,0,0,0,0,0,0,-0.00624178,0.00618689,0.0191867,1,1,0,0,
21.57,0.4916,-0.525,0.6924,0.7695,-13.5007,-1.6188,0.915395,-0.28558,-0.276567,-0.0252213,0,0,0,0,0,0,-0.0320159,-0.0120703,-0.00329936,1,0,0,0,
21.58,0.5071,-0.5496,0.7006,1.102,-16.2132,-4.3313,0.915024,-0.286071,-0.277325,-0.0247389,0,0,0,0,0,0,-0.0292595,-0.025075,0.022893,1,0,0,0,
21.59,0.5115,-0.598,0.6713,0.9445,-19.1182,-6.6063,0.914376,-0.286709,-0.278824,-0.0244485,0,0,0,0,0,0,-0.0238744,-0.0789333,0.0299325,1,0,0,0,
21.6,0.454,-0.6448,0.6716,2.4145,-23.4932,-9.6688,0.913758,-0.287099,-0.280468,-0.0241871,0,0,0,0,0,0,-0.0852069,-0.123217,0.0237979,1,0,0,0,
21.61,0.4451,-0.6994,0.7521,2.677,-33.2057,-14.8313,0.913,-0.287213,-0.282822,-0.0240715,-6.06615e-05,-7.70749e-05,1.56022e-05,-0.0121323,-0.015415,0.00312044,-0.148997,-0.125774,0.100995,0,0,1,1,
21.62,0.3308,-0.9114,0.9725,7.4895,-61.0832,-30.7738,0.911726,-0.286393,-0.287692,-0.0244373,-0.00032272,-0.000327007,0.000128503,-0.0402794,-0.0345714,0.0194596,-0.411706,-0.199496,0.293293,0,0,0,1,
21.63,0.5815,-0.5558,1.0545,3.2545,-91.6907,-56.0263,0.909671,-0.284412,-0.295866,-0.0265236,-0.000877088,-0.000696725,0.000453587,-0.0705942,-0.0393723,0.0455572,-0.193189,0.166897,0.299943,0,0,0,1,
21.64,1.0319,-0.528,0.9037,-10.3781,-100.248,-77.6738,0.906478,-0.282943,-0.306456,-0.0308614,-0.00157754,-0.00102643,0.00107598,-0.0694969,-0.0265684,0.0789222,0.2287,0.159419,0.441456,0,0,0,1,
21.65,1.4651,-0.1566,0.9623,-46.6031,-120.863,-88.0513,0.90172,-0.283952,-0.318696,-0.0364999,-0.00207451,-0.00113341,0.00209596,-0.0298961,0.00517231,0.125074,0.591797,0.552969,0.560631,0,0,0,1,
21.66,2.1047,-0.3859,0.9548,-119.071,-113.618,-65.8963,0.895102,-0.291445,-0.329648,-0.0425495,-0.00198721,-0.000851694,0.00373158,0.0473568,0.0511707,0.202049,0.996328,0.450095,1.06986,0,0,0,1,
21.67,2.3168,-1.3809,1.1893,-133.666,-72.4232,-49.2363,0.88901,-0.300875,-0.336753,-0.0485485,-0.00109985,-0.0002897,0.00645382,0.130115,0.0612283,0.342399,0.704039,-0.179768,1.85269,0,0,0,1,
21.68,1.8129,-1.439,1.1005,-63.2281,-30.2657,-60.2088,0.885816,-0.304587,-0.340934,-0.0542642,0.00044806,0.000182356,0.0106896,0.179466,0.0331828,0.504764,0.31524,-0.326726,1.51867,0,0,0,1,
21.69,1.4708,-0.7307,0.8618,14.6295,-16.0382,-96.0313,0.884973,-0.300477,-0.345574,-0.0611501,0.00241055,0.000429748,0.0162938,0.213032,0.0162957,0.616069,0.382228,0.0477212,0.811734,0,0,0,1,
21.7,1.3693,-0.1473,0.8083,28.8395,-20.9382,-126.324,0.884306,-0.293885,-0.351241,-0.0699372,0.00475415,0.000699435,0.0227478,0.255686,0.0376417,0.674735,0.500518,0.452746,0.445471,0,0,0,1,
21.71,1.3911,-0.2252,0.8534,-3.7105,-23.8082,-141.846,0.88247,-0.289302,-0.357274,-0.0808328,0.00753867,0.00126642,0.0297211,0.301218,0.075756,0.71992,0.440894,0.389584,0.536908,0,0,0,1,
21.72,1.2983,-0.6071,0.9023,-24.8681,-19.8357,-150.264,0.879879,-0.286213,-0.363124,-0.0930663,0.0106997,0.00212205,0.0372037,0.330994,0.0953696,0.776611,0.179294,0.0755649,0.680053,0,0,0,1,
21.73,1.1795,-0.8445,0.8847,-12.9506,-14.9182,-157.981,0.877443,-0.283032,-0.368237,-0.104939,0.0140462,0.00304046,0.0452907,0.338307,0.0883129,0.840786,-0.0170583,-0.154155,0.689492,0,0,0,1,
