gait number,px,py,pz,vx,vy,vz,ax,ay,az,
7,0.54556,-1.18103,0.00656222,0.00920347,0.0253211,-0.0236288,-0.0981426,0.101914,0.0379953,
7,0.545626,-1.18077,0.00561735,0.00403035,0.0265959,-0.0186897,-0.0369569,0.0358832,0.0282311,
7,0.545649,-1.18052,0.0047195,0.000549971,0.0238751,-0.0142236,-0.063632,0.0204542,0.0283526,
7,0.545639,-1.18031,0.00386406,-0.00255556,0.0194519,-0.0102071,-0.0293148,0.00117457,0.0190631,
7,0.545609,-1.18014,0.00304549,-0.00339994,0.0145404,-0.00685005,-0.0175332,0.0104999,0.0149108,
7,0.545575,-1.18001,0.00225653,-0.00341963,0.0111299,-0.00428541,-0.0125014,0.031777,0.0029068,
7,0.545548,-1.17991,0.0014884,-0.00204908,0.00852307,-0.00268391,0.0108101,0.0268843,-0.00472487,
7,0.54553,-1.17984,0.000733244,-0.00145303,0.00548538,-0.00169027,-0.0282915,0.0229927,-0.00948604,
8,0,0,0,0,0,0,0,0,0,
8,4.7967e-06,-5.99561e-06,-0.000736398,0.000959339,-0.00119912,0.000212929,-0.0256824,0.0290918,0.0102071,
8,1.92964e-05,-2.69203e-05,-0.00146677,0.00194059,-0.00298582,0.0012057,0.000446797,-0.0119791,0.015899,
8,4.7273e-05,-7.69244e-05,-0.00218559,0.00365473,-0.007015,0.00252265,-0.0107409,-0.0166263,0.0168161,
8,8.73849e-05,-0.000172128,-0.00288804,0.00436766,-0.0120257,0.00448007,-0.0199651,-0.0319893,0.0289566,
8,0.000127507,-0.000323625,-0.0035638,0.00365675,-0.0182738,0.00786008,-0.0397693,-0.0418554,0.0458189,
8,0.000159256,-0.000537726,-0.00420185,0.00269302,-0.0245463,0.012023,-0.0251195,-0.0324852,0.0449185,
8,0.000185181,-0.000810499,-0.00480104,0.00249199,-0.0300082,0.0156304,-0.0242197,-0.0253306,0.0344919,
8,0.00021317,-0.00113707,-0.00536834,0.00310575,-0.0353059,0.0184023,-0.00850831,-0.0291351,0.0278869,
8,0.000253039,-0.00151856,-0.00590803,0.00486808,-0.040993,0.0211532,-0.000803194,-0.0332722,0.0340622,
8,0.000310929,-0.00195828,-0.00641603,0.00670995,-0.0469495,0.0247392,-0.00688682,-0.0346268,0.0449137,
8,0.000386309,-0.002462,-0.00688313,0.00836608,-0.0537945,0.0293331,-0.0045897,-0.0513851,0.0546084,
8,0.000481064,-0.00303723,-0.00730125,0.0105849,-0.0612529,0.0345348,0.00458394,-0.0471324,0.057307,
8,0.000596978,-0.00370801,-0.00766398,0.012598,-0.0729024,0.0404132,-0.00878183,-0.136832,0.0684035,
8,0.000721216,-0.00450166,-0.00795788,0.0122496,-0.0858279,0.0482984,-0.0435615,-0.0731462,0.0982221,
8,0.000837757,-0.00542293,-0.00816288,0.0110585,-0.0984251,0.058194,-0.0259641,-0.130138,0.10939,
8,0.000944694,-0.00648145,-0.008262,0.0103289,-0.11328,0.069475,-0.0341498,-0.119185,0.126465,
8,0.00104908,-0.00768747,-0.00824461,0.0105483,-0.127924,0.0814949,-0.00661926,-0.125812,0.124456,
8,0.00116411,-0.00904158,-0.00810799,0.0124584,-0.142898,0.0933229,0.000320652,-0.12594,0.122553,
8,0.00130641,-0.0105492,-0.007856,0.0160017,-0.158633,0.104566,0.0266782,-0.141305,0.112538,
8,0.00149208,-0.0122199,-0.00749281,0.0211318,-0.175496,0.115565,0.0326689,-0.148963,0.117555,
8,0.00172677,-0.0140641,-0.00701416,0.0258068,-0.193348,0.127658,0.0174014,-0.161447,0.134861,
8,0.00200703,-0.0161008,-0.00640778,0.0302446,-0.213993,0.14111,0.027833,-0.205914,0.145248,
8,0.00233884,-0.0183637,-0.00566795,0.0361176,-0.238582,0.15435,0.0466615,-0.241851,0.130557,
8,0.00274497,-0.0208862,-0.00479687,0.0451071,-0.265928,0.167358,0.0913686,-0.262112,0.1405,
8,0.0032524,-0.0236993,-0.00379253,0.0563806,-0.296687,0.181003,0.0932281,-0.311456,0.143555,
8,0.00388161,-0.0268436,-0.00264694,0.0694603,-0.332169,0.195608,0.128192,-0.358384,0.160068,
8,0.00464426,-0.030373,-0.0013625,0.0830708,-0.373723,0.208773,0.104049,-0.435254,0.114198,
8,0.00554287,-0.0343588,4.20408e-05,0.0966501,-0.423432,0.219627,0.127556,-0.52465,0.112963,
8,0.00660523,-0.0388862,0.00156801,0.115822,-0.482045,0.23306,0.218074,-0.616769,0.166755,
8,0.00790101,-0.0440491,0.00324245,0.143333,-0.550541,0.24932,0.297552,-0.726144,0.170611,
8,0.00950585,-0.0499359,0.00507175,0.177636,-0.626807,0.264032,0.356557,-0.775176,0.135186,
8,0.0114845,-0.0566056,0.00710497,0.218098,-0.707132,0.290105,0.423113,-0.808904,0.402245,
8,0.0138989,-0.0641298,0.0095165,0.264774,-0.797721,0.339695,0.48325,-0.984423,0.614637,
8,0.0166443,-0.0725772,0.0125658,0.284319,-0.89175,0.41766,-0.130014,-0.879042,0.980735,
8,0.0195307,-0.0819474,0.0164305,0.292958,-0.9823,0.502775,0.260891,-0.913508,0.760385,
8,0.0228437,-0.092282,0.0212568,0.369641,-1.08461,0.609974,1.25723,-1.11883,1.431,
8,0.0272232,-0.103743,0.0273351,0.506264,-1.20768,0.753169,1.48291,-1.33665,1.49422,
8,0.0329888,-0.116536,0.0347403,0.646845,-1.3508,0.875378,1.33792,-1.52765,1.00318,
8,0.0401054,-0.130773,0.0430127,0.776477,-1.49668,0.926588,1.2597,-1.39289,0.0467345,
8,0.0484313,-0.146398,0.0514852,0.888697,-1.62823,0.915409,0.982939,-1.23557,-0.268786,
8,0.0576998,-0.163302,0.0595682,0.965001,-1.75258,0.848682,0.527438,-1.24602,-1.08574,
8,0.0677839,-0.181629,0.0673436,1.05183,-1.91293,0.853892,1.19745,-1.96955,1.19784,
8,0.0788158,-0.201601,0.0751722,1.15457,-2.0815,0.859312,0.851906,-1.41357,-1.08148,
8,0.0907583,-0.222994,0.0823907,1.23393,-2.19709,0.73188,0.720964,-0.889598,-1.51067,
8,0.103405,-0.245367,0.0882481,1.29547,-2.27746,0.587093,0.488408,-0.69533,-1.43528,
8,0.116559,-0.268462,0.0926721,1.33529,-2.34145,0.445209,0.278159,-0.555671,-1.45149,
8,0.130032,-0.292145,0.0956665,1.35926,-2.39517,0.301166,0.165226,-0.486077,-1.47932,
8,0.143714,-0.316355,0.0972652,1.37712,-2.44682,0.166057,0.153724,-0.513255,-1.26933,
8,0.157593,-0.341095,0.0976072,1.39871,-2.50116,0.0498367,0.241212,-0.54123,-1.09423,
8,0.171732,-0.366398,0.0968613,1.42917,-2.55955,-0.0515257,0.334573,-0.595589,-0.966419,
8,0.186212,-0.392302,0.0951719,1.46682,-2.62111,-0.13886,0.387633,-0.605846,-0.80824,
8,0.201083,-0.418811,0.0926756,1.50731,-2.68074,-0.212901,0.39261,-0.556437,-0.695375,
8,0.216343,-0.445897,0.0894743,1.54463,-2.73649,-0.279876,0.322973,-0.526437,-0.664211,
8,0.231924,-0.473524,0.0856155,1.57158,-2.78896,-0.344386,0.181217,-0.489815,-0.645103,
8,0.247719,-0.501661,0.0811349,1.58749,-2.83832,-0.404232,0.0980676,-0.463093,-0.569132,
8,0.263644,-0.530276,0.0761173,1.59746,-2.88485,-0.451799,0.0599379,-0.431801,-0.394768,
8,0.279657,-0.559336,0.0707355,1.60508,-2.92698,-0.477078,0.0500017,-0.373721,-0.114746,
8,0.295735,-0.588779,0.0652241,1.61059,-2.96168,-0.477698,0.0172951,-0.280076,0.107976,
8,0.311862,-0.618518,0.0598007,1.61475,-2.98625,-0.459496,0.0221916,-0.167338,0.268979,
8,0.328026,-0.648461,0.0546137,1.61808,-3.00223,-0.430404,0.000514232,-0.104858,0.329985,
8,0.344215,-0.678542,0.0497482,1.61974,-3.01399,-0.395211,-0.012033,-0.081519,0.393373,
8,0.36041,-0.708713,0.0452564,1.61926,-3.02026,-0.355659,-0.0429806,0.00737289,0.418864,
8,0.376568,-0.738902,0.0411645,1.61231,-3.01756,-0.315232,-0.143992,0.101176,0.411212,
8,0.392612,-0.769026,0.0374769,1.59661,-3.00724,-0.274793,-0.221314,0.162731,0.41909,
8,0.408483,-0.799014,0.0342191,1.57758,-2.99033,-0.229267,-0.211849,0.235657,0.514931,
8,0.424185,-0.828775,0.0315032,1.56278,-2.96179,-0.166428,-0.13509,0.399621,0.772049,
8,0.439777,-0.858158,0.0295212,1.55558,-2.91494,-0.0824839,-0.0570213,0.609189,0.945221,
8,0.455301,-0.886966,0.028432,1.54922,-2.84667,0.012145,-0.117841,0.836218,0.989879,
8,0.470733,-0.914967,0.0282942,1.53726,-2.75337,0.107787,-0.171325,1.11946,0.965879,
8,0.486032,-0.94189,0.0291069,1.52245,-2.63134,0.202253,-0.175772,1.42185,0.965902,
8,0.501167,-0.967451,0.0308473,1.5046,-2.48077,0.293307,-0.233392,1.70143,0.896311,
8,0.516064,-0.991421,0.0334274,1.47491,-2.31339,0.370203,-0.417169,1.76458,0.677262,
8,0.53057,-1.01373,0.0366482,1.42625,-2.14831,0.421459,-0.620094,1.65443,0.373572,
8,0.544504,-1.03445,0.0402348,1.36047,-1.99608,0.443355,-0.766295,1.50263,0.0787081,
8,0.557725,-1.05365,0.0439151,1.28382,-1.84439,0.440195,-0.841511,1.64365,-0.137268,
8,0.570172,-1.07126,0.0474583,1.20542,-1.67687,0.41593,-0.802191,1.825,-0.351577,
8,0.581833,-1.08713,0.0506085,1.12684,-1.49603,0.3616,-0.845065,1.91545,-0.750194,
8,0.592678,-1.10117,0.0530066,1.04226,-1.31228,0.265525,-0.924589,1.88431,-1.20266,
8,0.602629,-1.11337,0.0542536,0.947822,-1.1288,0.131352,-1.04591,1.90984,-1.5269,
8,0.611599,-1.12375,0.0540471,0.846147,-0.947794,-0.0251602,-1.07223,1.83399,-1.6581,
8,0.619608,-1.13242,0.0523135,0.755751,-0.784646,-0.174066,-0.815932,1.54569,-1.37182,
8,0.626861,-1.13944,0.0492663,0.694827,-0.620764,-0.28787,-0.471406,1.84899,-0.942469,
8,0.63361,-1.14475,0.0452371,0.655068,-0.440486,-0.370481,-0.384409,1.87994,-0.735889,
8,0.639796,-1.14859,0.040318,0.582105,-0.32805,-0.465857,-1.14835,0.465864,-1.20272,
8,0.645032,-1.15183,0.0347805,0.464964,-0.319623,-0.494149,-1.28508,-0.240509,0.631793,
8,0.649298,-1.15521,0.0296462,0.388318,-0.357036,-0.385219,-0.322768,-0.468702,1.59486,
8,0.652678,-1.1589,0.0254212,0.287625,-0.379243,-0.312272,-1.77535,0.0694928,-0.10179,
8,0.654789,-1.16255,0.0214941,0.134615,-0.352084,-0.325659,-1.38936,0.537746,-0.165278,
8,0.655722,-1.16555,0.0179415,0.052092,-0.247002,-0.237372,-0.338304,1.65814,1.97108,
8,0.65622,-1.16722,0.0155764,0.0474779,-0.0881738,-0.088161,0.198993,1.63348,1.0768,
8,0.656769,-1.16781,0.014094,0.0622511,-0.0282066,-0.0608311,0.0569533,-0.357369,-0.513754,
8,0.65746,-1.16807,0.0127177,0.0759175,-0.025433,-0.0669322,0.176427,0.467454,0.395237,
8,0.658172,-1.16816,0.0114173,0.0664719,0.00754387,-0.0456572,-0.414238,0.258397,0.0443693,
8,0.658744,-1.16801,0.0102506,0.0480702,0.0233754,-0.0401903,-0.00616348,0.117906,0.0729531,
8,0.659193,-1.16775,0.00914467,0.0415367,0.0280921,-0.0334961,-0.172279,0.0317931,0.0693886,
8,0.659535,-1.16747,0.0081076,0.0269585,0.0279245,-0.0264265,-0.170172,0.0183288,0.0806089,
8,0.659731,-1.1672,0.00714732,0.0123294,0.0255529,-0.0181365,-0.173317,-0.0131407,0.0942685,
8,0.65977,-1.16697,0.00627175,-0.00470341,0.021059,-0.00948538,-0.219177,-0.0249391,0.0879708,
8,0.659628,-1.16678,0.00547211,-0.0236038,0.0165821,-0.00294876,-0.211393,-0.0127955,0.0511597,
8,0.659331,-1.16663,0.00471952,-0.0358699,0.013236,-7.7089e-05,-0.0839211,-0.00188256,0.0132521,
8,0.658968,-1.16651,0.00398718,-0.0366557,0.0114524,0.00110171,0.0226611,0.0190568,0.0166465,
8,0.658627,-1.1664,0.00326575,-0.0315693,0.0104782,0.00210431,0.0357958,0.0146213,0.00966002,
8,0.658344,-1.1663,0.00255029,-0.0250202,0.00892798,0.00229589,0.0524832,0.00731272,0.0001118,
8,0.658141,-1.16623,0.00183286,-0.0155958,0.00661577,0.00171164,0.0944149,-0.000913737,-0.00615708,
8,0.658046,-1.16617,0.00110611,-0.00332769,0.00393636,0.000431344,0.110458,-0.000173684,-0.0140787,
9,0,0,0,0,0,0,0,0,0,
9,4.98347e-05,-2.46687e-05,-0.000802455,0.00996694,-0.00493375,-0.00195402,0.0593772,-0.0153902,0.00185656,
9,0.000205703,-9.93128e-05,-0.00162239,0.0212067,-0.00999507,-0.00349677,0.025949,-0.00260103,0.00838457,
9,0.000449434,-0.000224187,-0.0024543,0.0275396,-0.0149798,-0.00434722,-0.0406603,-0.0138293,0.015971,
9,0.0007264,-0.000402038,-0.00328558,0.0278537,-0.0205902,-0.00337144,-0.0967587,-0.0153551,0.0456163,
9,0.000993322,-0.000633881,-0.00409995,0.0255307,-0.0257785,-0.000966147,-0.0944233,-0.00522485,0.0451152,
9,0.00124803,-0.000915832,-0.00489098,0.0254115,-0.0306116,0.00129694,-0.051829,-0.00811411,0.042717,
9,0.00151925,-0.00125232,-0.00566045,0.028832,-0.0366864,0.00334695,-0.0222582,-0.0305396,0.0407711,
9,0.00181778,-0.00164475,-0.00640686,0.030873,-0.0417989,0.00590844,-0.0799531,0.0115051,0.0531448,
9,0.00212361,-0.0020856,-0.00712267,0.0302935,-0.0463716,0.00946576,-0.0756835,-0.0195344,0.0610733,
9,0.00242056,-0.00257823,-0.00780064,0.0290959,-0.0521537,0.0134763,-0.092556,-0.0131508,0.0623845,
9,0.00270117,-0.00312771,-0.00843661,0.0270266,-0.0577418,0.0178678,-0.0934547,-0.0155804,0.06884,
9,0.00296449,-0.00373245,-0.00902725,0.0256387,-0.063208,0.0225403,-0.0786627,-0.0106642,0.0681143,
9,0.00321769,-0.00439394,-0.00956995,0.0249997,-0.0690886,0.0274569,-0.078186,-0.0240305,0.0738172,
9,0.003465,-0.00511828,-0.0100602,0.0244623,-0.0757806,0.0330346,-0.0765944,-0.0272063,0.0815894,
9,0.00370783,-0.00591421,-0.0104898,0.0241041,-0.0834047,0.03958,-0.0745303,-0.043033,0.0935491,
9,0.00395339,-0.00679663,-0.0108453,0.0250084,-0.0930792,0.047847,-0.0508553,-0.069009,0.116687,
9,0.00419853,-0.00780539,-0.0111086,0.02402,-0.108672,0.0580484,-0.113119,-0.163696,0.132987,
9,0.00441822,-0.00897022,-0.0112638,0.019917,-0.124295,0.0694434,-0.114352,-0.06961,0.141019,
9,0.00460227,-0.010282,-0.0113012,0.0168944,-0.138062,0.0816018,-0.0910923,-0.125872,0.148553,
9,0.00476785,-0.0117454,-0.0112152,0.0162216,-0.154621,0.0941429,-0.066446,-0.126524,0.14882,
9,0.00493967,-0.0133758,-0.011005,0.0181406,-0.171458,0.106432,-0.038254,-0.131538,0.14342,
9,0.00514156,-0.0151787,-0.0106728,0.0222378,-0.189128,0.118539,-0.022037,-0.143524,0.145099,
9,0.00538364,-0.0171582,-0.0102237,0.0261791,-0.206769,0.129834,-0.0414339,-0.130919,0.126873,
9,0.00565927,-0.0193124,-0.00965695,0.0289476,-0.224064,0.142044,-0.045945,-0.136481,0.163757,
9,0.00596725,-0.0216601,-0.00896156,0.0326479,-0.245474,0.155571,-0.0224377,-0.214819,0.153714,
9,0.00632275,-0.0242432,-0.0081357,0.0384508,-0.271155,0.168136,-0.00307883,-0.22356,0.144148,
9,0.00674962,-0.0270956,-0.00718468,0.0469232,-0.299325,0.180606,0.031986,-0.265567,0.151767,
9,0.00727417,-0.0302463,-0.00610657,0.0579883,-0.330801,0.193553,0.0497792,-0.290935,0.153888,
9,0.00792817,-0.033733,-0.00489818,0.0728101,-0.366542,0.20666,0.108575,-0.35253,0.155017,
9,0.00873437,-0.0376174,-0.00355694,0.0884311,-0.410348,0.220126,0.0660743,-0.45537,0.161208,
9,0.00968807,-0.041985,-0.00208212,0.102309,-0.463179,0.233377,0.0730368,-0.536513,0.150635,
9,0.0107934,-0.0469319,-0.000468437,0.118754,-0.526186,0.247896,0.118401,-0.662841,0.187083,
9,0.0121053,-0.0525738,0.00130051,0.143623,-0.602197,0.264429,0.244794,-0.801637,0.191667,
9,0.0137254,-0.0590217,0.00324517,0.180404,-0.687385,0.28304,0.361247,-0.849924,0.229462,
9,0.0157567,-0.0663575,0.00544205,0.225857,-0.779776,0.314873,0.421598,-0.94849,0.461212,
9,0.0182248,-0.0746714,0.00808356,0.267768,-0.883008,0.371966,0.289036,-1.07092,0.744469,
9,0.0209321,-0.0840042,0.0113928,0.273696,-0.983556,0.448421,-0.311992,-0.893798,0.855928,
9,0.0237608,-0.0943231,0.0155093,0.292032,-1.08021,0.533407,0.541992,-0.991571,0.918415,
9,0.0271755,-0.105679,0.0205717,0.390912,-1.19089,0.637621,1.33008,-1.17962,1.24792,
9,0.0317163,-0.118224,0.0267211,0.517252,-1.3181,0.750795,1.10184,-1.32867,1.1011,
9,0.0374255,-0.132129,0.0338052,0.624594,-1.463,0.824558,0.94275,-1.54025,0.444438,
9,0.0441745,-0.147532,0.0413263,0.725197,-1.61759,0.838202,0.96447,-1.52626,-0.124593,
9,0.0519039,-0.164384,0.0488814,0.820691,-1.75274,0.831344,0.838566,-1.14394,0.0264803,
9,0.0604973,-0.182478,0.0562062,0.897981,-1.8662,0.792165,0.59336,-1.08404,-0.78355,
9,0.0698857,-0.201879,0.0633956,0.979704,-2.014,0.804245,0.928936,-1.8439,1.07153,
9,0.0801746,-0.222906,0.0707095,1.07808,-2.19127,0.817077,0.93281,-1.68509,-0.768231,
9,0.0913981,-0.245491,0.0774852,1.16662,-2.32577,0.696587,0.728585,-0.971744,-1.64654,
9,0.10338,-0.269173,0.0828643,1.22973,-2.41067,0.537775,0.414253,-0.673983,-1.54953,
9,0.115826,-0.293595,0.0866935,1.25951,-2.47366,0.386608,0.0489281,-0.524943,-1.49067,
9,0.128435,-0.318587,0.0890352,1.26232,-2.52489,0.240265,-0.135312,-0.434345,-1.45117,
9,0.141028,-0.344081,0.0899924,1.2563,-2.57382,0.109716,-0.131282,-0.478108,-1.16869,
9,0.15361,-0.3701,0.0897716,1.26004,-2.62993,0.00466744,0.0637427,-0.580656,-0.931284,
9,0.166323,-0.396733,0.088603,1.28259,-2.69668,-0.0798589,0.252001,-0.694957,-0.750291,
9,0.17933,-0.424068,0.0866805,1.3187,-2.77032,-0.146096,0.340545,-0.721045,-0.558412,
9,0.192702,-0.452131,0.0841648,1.35582,-2.84227,-0.198526,0.272221,-0.660797,-0.468803,
9,0.206395,-0.480888,0.0811464,1.38266,-2.90908,-0.2466,0.131343,-0.615962,-0.469613,
9,0.220286,-0.510298,0.0776458,1.39549,-2.97298,-0.294996,-0.0137276,-0.60169,-0.475344,
9,0.234248,-0.54034,0.0736775,1.39707,-3.0355,-0.340114,-0.0978458,-0.587634,-0.402803,
9,0.248201,-0.570999,0.0693184,1.39348,-3.09627,-0.373183,-0.119094,-0.566243,-0.229696,
9,0.262113,-0.602252,0.0647291,1.38888,-3.15433,-0.386129,-0.118623,-0.532216,0.00745104,
9,0.275985,-0.634052,0.0601228,1.38559,-3.20559,-0.376604,-0.0922785,-0.42761,0.228438,
9,0.289832,-0.66632,0.0557016,1.38381,-3.24797,-0.349106,-0.0877139,-0.351217,0.373862,
9,0.303654,-0.698973,0.0516037,1.38051,-3.28269,-0.311934,-0.123522,-0.271402,0.425665,
9,0.317422,-0.731945,0.0478854,1.37308,-3.31171,-0.27318,-0.171781,-0.235072,0.406121,
9,0.331092,-0.76518,0.0445509,1.36091,-3.33535,-0.23519,-0.220061,-0.161708,0.410087,
9,0.344618,-0.798611,0.0416035,1.3444,-3.35077,-0.195745,-0.260336,-0.0674391,0.435804,
9,0.357972,-0.832151,0.0390793,1.32632,-3.35734,-0.15056,-0.252203,0.0187693,0.527096,
9,0.37112,-0.865694,0.0370831,1.3033,-3.35128,-0.0901472,-0.360934,0.189792,0.746245,
9,0.384033,-0.899062,0.0358172,1.27932,-3.32231,-0.00448329,-0.271724,0.48613,1.04191,
9,0.396737,-0.931985,0.0355136,1.26139,-3.26221,0.102301,-0.237648,0.824351,1.17683,
9,0.409236,-0.964109,0.0363063,1.23848,-3.16266,0.214779,-0.373151,1.29038,1.15801,
9,0.421484,-0.994981,0.0382011,1.21111,-3.01176,0.322709,-0.328738,1.87125,1.08408,
9,0.433478,-1.0241,0.0411078,1.18772,-2.81246,0.417179,-0.29205,2.27717,0.883603,
9,0.445226,-1.05109,0.0448141,1.16185,-2.58444,0.48261,-0.379165,2.4568,0.492061,
9,0.456666,-1.07574,0.0489697,1.12611,-2.34634,0.507043,-0.493265,2.48249,0.0477667,
9,0.467699,-1.09799,0.0531573,1.08064,-2.10427,0.489023,-0.577484,2.53791,-0.373463,
9,0.478246,-1.11781,0.0569594,1.02877,-1.85938,0.429921,-0.623823,2.53996,-0.789761,
9,0.488221,-1.13521,0.0599588,0.966158,-1.61983,0.328496,-0.796569,2.42896,-1.23634,
9,0.49748,-1.15026,0.0617486,0.885625,-1.39034,0.188003,-0.989111,2.33494,-1.58624,
9,0.505862,-1.16306,0.061988,0.790729,-1.16976,0.0184145,-1.08939,2.24731,-1.82953,
9,0.513285,-1.17368,0.0604725,0.693954,-0.955251,-0.162962,-1.02742,2.21123,-1.82656,
9,0.519763,-1.18218,0.0571965,0.60166,-0.74456,-0.333707,-0.998025,2.1694,-1.61279,
9,0.525448,-1.18866,0.0524907,0.535248,-0.551579,-0.448914,-0.499769,1.85018,-0.694286,
9,0.530679,-1.1934,0.0469068,0.510909,-0.3959,-0.509342,-0.140257,1.4089,-0.495996,
9,0.535524,-1.19711,0.0408848,0.45813,-0.345475,-0.536513,-1.0796,-0.295665,-0.0162407,
9,0.539787,-1.20079,0.0351817,0.394617,-0.39027,-0.445563,-0.35907,-0.532386,1.91216,
9,0.543521,-1.20489,0.0305619,0.352003,-0.429443,-0.31987,-0.653541,-0.18106,0.692067,
9,0.546502,-1.20913,0.0266003,0.244268,-0.419467,-0.313903,-1.68672,0.469646,-0.528714,
9,0.548316,-1.21287,0.0227345,0.11852,-0.328204,-0.300729,-1.02076,1.47615,0.838989,
9,0.549152,-1.21516,0.0196198,0.0488028,-0.130428,-0.16367,-0.544423,2.64118,1.99697,
9,0.549511,-1.21594,0.017607,0.0228828,-0.0241677,-0.0803623,-0.127841,-0.389609,-0.256847,
9,0.549863,-1.21624,0.0160451,0.0475608,-0.036796,-0.0734788,0.487137,0.217346,0.438876,
9,0.550326,-1.21651,0.0146186,0.0450283,-0.0166439,-0.053285,-0.682589,0.278698,0.0145176,
9,0.550635,-1.21656,0.0133049,0.0168309,0.00512087,-0.0509099,-0.036105,0.250225,0.0755967,
9,0.550822,-1.21646,0.0120295,0.0205848,0.0166784,-0.0456339,-0.0311847,0.0705973,0.0736612,
9,0.551007,-1.21627,0.010807,0.016254,0.0211016,-0.040319,-0.200932,0.104776,0.0763905,
9,0.551122,-1.21603,0.0096423,0.00680849,0.0254049,-0.034093,-0.13546,0.0681522,0.0922345,
9,0.55116,-1.21577,0.00854834,0.000760972,0.0266622,-0.0261622,-0.131656,0.0426767,0.111146,
9,0.551128,-1.21551,0.0075356,-0.0070928,0.0256833,-0.0178494,-0.172285,0.022563,0.100025,
9,0.551018,-1.21527,0.0065987,-0.0148409,0.0229049,-0.0109926,-0.1295,0.00598845,0.08146,
9,0.550851,-1.21506,0.00572163,-0.0185761,0.0195515,-0.00588421,-0.0904738,0.0108405,0.0643801,
9,0.550656,-1.21488,0.00488919,-0.0205873,0.016777,-0.00206686,-0.0943506,0.0177909,0.0551393,
9,0.550449,-1.21472,0.00408878,-0.020677,0.0141836,0.00052216,-0.0513017,0.0145321,0.0393379,
9,0.550256,-1.21459,0.00330663,-0.01792,0.0110852,0.00158503,-0.0363123,0.00749589,0.0240252,
9,0.550092,-1.2145,0.00253124,-0.0149961,0.00831036,0.00187237,-0.0479001,0.0211275,0.0235267,
9,0.549955,-1.21442,0.00175934,-0.0122605,0.00660881,0.00228524,-0.0401492,0.0293783,0.0265844,
9,0.54985,-1.21436,0.00099086,-0.00881883,0.00522619,0.0025559,-0.0335076,0.0276296,0.0206276,
10,0,0,0,0,0,0,0,0,0,
10,-2.11324e-06,-2.55484e-05,-0.000906111,-0.000422648,-0.00510968,0.00313636,0.00295481,0.0271041,0.0037132,
10,-2.58913e-06,-0.000101515,-0.00178104,0.00032747,-0.0100837,0.00623584,0.0239096,0.0027654,-0.000751787,
10,1.75326e-05,-0.00023604,-0.00262685,0.00369688,-0.0168213,0.00896038,0.0563553,-0.00884946,-0.00393091,
10,7.31051e-05,-0.000440418,-0.00344315,0.00741762,-0.0240544,0.012139,0.0310721,-0.00733714,0.00850533,
10,0.000156566,-0.000715841,-0.00422545,0.00927448,-0.0310302,0.015759,0.018356,-0.0036043,0.00506801,
10,0.000259556,-0.00106101,-0.00497072,0.0113236,-0.0380042,0.0195451,0.0349916,-0.00730107,0.0118928,
10,0.000386019,-0.00147719,-0.0056751,0.0139691,-0.0452314,0.0239375,0.0305148,-0.00876615,0.0174268,
10,0.00053824,-0.00196797,-0.00633084,0.016475,-0.0529247,0.0292746,0.0321459,-0.0168021,0.0311539,
10,0.000715526,-0.00253738,-0.00692551,0.0189822,-0.060957,0.0361491,0.0305397,-0.0156795,0.0487707,
10,0.00092804,-0.00318968,-0.00744416,0.0235206,-0.0695029,0.0444804,0.0735578,-0.0272718,0.0608533,
10,0.00117006,-0.00395347,-0.00787544,0.0248843,-0.0832541,0.0536218,-0.0341842,-0.121801,0.0652871,
10,0.00139768,-0.00486217,-0.0082097,0.0206382,-0.0984864,0.0638845,-0.0408103,-0.0574701,0.0837131,
10,0.00158696,-0.00592198,-0.00843496,0.0172184,-0.113477,0.0754219,-0.0173394,-0.116868,0.0912752,
10,0.00174856,-0.00714504,-0.00853726,0.0151013,-0.131135,0.088476,-0.0142508,-0.111854,0.114634,
10,0.00189523,-0.00854908,-0.00850418,0.0142324,-0.149672,0.102499,0.00810688,-0.134794,0.111023,
10,0.00204485,-0.0101445,-0.00833501,0.0156922,-0.169414,0.115695,0.0332261,-0.136409,0.0977812,
10,0.00222423,-0.0119437,-0.0080307,0.0201842,-0.190424,0.129526,0.0699253,-0.160659,0.123966,
10,0.00245786,-0.0139552,-0.00758142,0.0265422,-0.211886,0.14469,0.0712691,-0.145621,0.124957,
10,0.00275213,-0.0161941,-0.00697741,0.0323109,-0.235891,0.160471,0.0579125,-0.212494,0.136552,
10,0.0031044,-0.0187016,-0.00621013,0.0381438,-0.265613,0.177344,0.0725764,-0.262179,0.147214,
10,0.00352866,-0.021533,-0.00526752,0.0467088,-0.300651,0.195537,0.113612,-0.320892,0.163479,
10,0.00405675,-0.0247499,-0.00412788,0.0589074,-0.342731,0.216748,0.146656,-0.405731,0.208712,
10,0.0047181,-0.0284384,-0.00276139,0.073363,-0.394975,0.24091,0.159626,-0.52809,0.223673,
10,0.00554338,-0.0327126,-0.00116218,0.0916926,-0.459854,0.26329,0.22564,-0.663364,0.17236,
10,0.00659025,-0.0376942,0.000652475,0.117682,-0.536474,0.284,0.315794,-0.767438,0.189626,
10,0.00796403,-0.0434962,0.00267236,0.157074,-0.623932,0.304337,0.498866,-0.884322,0.164766,
10,0.00976073,-0.0501949,0.00491385,0.202265,-0.715798,0.328319,0.434042,-0.857306,0.263933,
