SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.4800, 24, -0.0605, -0.9860, 0.0235, -32.0172, 4.6914, -0.6106, -10.6402, 11.8971, -90.1491, 92.4588, -4.9875, -168.2795, -0.1018, 0.0437, -0.7207, -0.6843, -0.0265, -0.0090, 0.0250, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4800, 24, 0.0378, -0.9312, 0.1489, 18.1545, 7.1022, -0.6621, 1.9871, -3.9158, -75.9790, 108.8682, -1.5604, -142.2067, -0.1988, 0.2559, -0.7721, -0.5467, -0.0654, -0.0159, 0.1709, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.5000, 25, -0.0747, -0.9874, 0.0301, -35.9846, 5.7152, 0.2258, -10.1725, 11.5171, -90.5583, 91.7192, -4.9954, -168.1584, -0.1029, 0.0438, -0.7163, -0.6888, -0.0123, -0.0082, 0.0065, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5000, 25, 0.0460, -0.9458, 0.1757, 26.0497, -14.2813, -0.4613, 1.9871, -4.5587, -76.2127, 109.4014, -1.4616, -142.4789, -0.1957, 0.2555, -0.7751, -0.5438, -0.0722, 0.0013, 0.1519, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.5200, 26, -0.0377, -0.9940, -0.0160, -44.3898, 6.1644, -0.5596, -9.6171, 12.6279, -91.5229, 90.8106, -4.9812, -168.0462, -0.1038, 0.0437, -0.7107, -0.6944, -0.0492, -0.0020, 0.0382, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5200, 26, 0.0246, -0.9508, 0.1857, 29.1395, -17.2274, 0.4211, 2.1625, -4.3250, -75.7452, 109.9725, -1.3400, -142.8121, -0.1920, 0.2548, -0.7783, -0.5407, -0.0491, 0.0095, 0.1510, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.5400, 27, -0.0242, -0.9992, -0.0553, -47.3740, 5.4227, 0.0081, -10.0555, 13.0371, -92.0491, 89.8458, -4.9863, -167.9449, -0.1048, 0.0435, -0.7048, -0.7003, -0.0626, 0.0030, 0.0612, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5400, 27, -0.0316, -0.9310, 0.1846, 34.4659, -34.1138, 4.8790, 2.2794, -5.3185, -75.8036, 110.6717, -1.2022, -143.4772, -0.1864, 0.2521, -0.7829, -0.5374, 0.0095, -0.0066, 0.1625, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.5600, 28, -0.0766, -0.9849, -0.0785, -54.3712, 4.9056, 2.7149, -10.3771, 13.0664, -92.5460, 88.7362, -5.0389, -167.8460, -0.1062, 0.0427, -0.6980, -0.7069, -0.0107, -0.0112, 0.0665, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5600, 28, -0.0137, -0.9771, 0.2220, 36.7896, -16.5165, 2.0874, 2.3378, -5.2016, -75.6283, 111.3937, -1.1108, -143.7913, -0.1827, 0.2515, -0.7868, -0.5332, -0.0067, 0.0439, 0.1368, 0.0000, 0.0000, 0.0000, 0.0000
