Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,0.52849627,5.152036494,-2.509268664,-0.300032314,0.422808053,0.80500316,,,
,-1.702887863,5.573217769,-2.378691582,-0.326831193,0.452131804,0.822772579,,,
,-3.44725787,5.551674556,-3.382169865,-0.355171662,0.384437207,0.796857288,,,
,0.081703782,8.052864515,-5.735995079,-0.263944648,0.421729867,0.85703629,,,
,-4.814105986,5.780513899,-5.86766078,-0.315861774,0.428906218,0.836468909,,,
,-3.994833635,1.035964989,-4.50018241,-0.371053211,0.441307747,0.86418053,,,
,-3.208907427,-1.092000262,-2.64901307,-0.444241284,0.441603976,0.844084608,,,
,0.249465824,-4.19840554,-1.865493285,-0.333274414,0.396477574,0.858567482,,,
,1.209972272,1.656592873,-3.350542594,-0.278073089,0.439559327,0.844956167,,,
,3.742445726,9.091923476,-6.094494771,-0.208091233,0.405294903,0.875163812,,,
,6.807999113,14.78603534,-6.457177055,-0.31744261,0.490535168,0.858390622,,,
,6.419247249,20.12617388,-7.083878292,-0.426094393,0.460087054,0.837488481,,,
,9.177637962,20.88620239,-6.685271554,-0.371027319,0.447508053,0.856418756,,,
,11.32640158,20.50856591,-5.574650164,-0.388269011,0.484659735,0.83667421,,,
,12.30065902,21.97436384,-5.759830123,-0.378875025,0.436785525,0.842584913,,,
,16.36602376,23.52616273,-6.154139678,-0.370984709,0.453732008,0.842438226,,,
,19.14761926,27.13728653,-7.73091953,-0.388260041,0.470805199,0.828873598,,,
,23.59755327,27.26247781,-9.781249,-0.434126504,0.373601529,0.868595311,,,
,26.9652273,34.36612314,-10.14146757,-0.352017635,0.469177676,0.822602854,,,
,35.69326528,30.82936927,-9.893491432,-0.351988481,0.48154577,0.815630479,,,
,36.55121229,35.79232969,-9.174200216,-0.407169725,0.437722324,0.821466769,,,
,36.43507374,35.58125204,-9.534075007,-0.416508257,0.467956371,0.789091233,,,
,36.95216815,34.99769452,-8.655272341,-0.422722018,0.485047706,0.762060041,,,
,35.29872655,31.88687747,-9.060353502,-0.432106524,0.492874516,0.739746891,,,
,33.19339313,28.63173235,-9.215911543,-0.440735066,0.49988318,0.729074822,,,
,29.9695888,27.55336848,-9.884897065,-0.432024669,0.516103466,0.716470744,,,
,27.91106603,24.79492047,-10.39654838,-0.428067278,0.529216616,0.713296942,,,
,24.63036699,22.38987283,-11.23031656,-0.452470438,0.519289908,0.706060652,,,
,22.38769559,20.22019625,-10.91645028,-0.47291315,0.516317431,0.692529052,,,
,19.64156617,17.6008051,-10.3052762,-0.479223649,0.519403466,0.697342915,,,
,-4.679174425,38.66147314,-26.76961951,-0.331027421,0.792649643,0.73336524,,,
,7.654658847,17.51755433,-16.12641281,-0.564543221,0.457648216,0.776899592,,,
,9.521011569,22.09542982,-14.36800533,-0.476056269,0.539449134,0.697309888,,,
,18.35739587,14.96405333,-13.32797234,-0.479324669,0.493065443,0.726831906,,,
,17.45057557,19.95474491,-11.86280467,-0.520337309,0.444566667,0.733890622,,,
,19.59813597,19.95715133,-8.231971122,-0.509244954,0.478526809,0.719712436,,,
,22.03796215,22.34913553,-6.228280416,-0.478564118,0.480698063,0.73300897,,,
,22.40763452,26.76646824,-6.600187321,-0.469101223,0.494554638,0.732820387,,,
,25.15508174,30.19779789,-7.306758874,-0.462784608,0.5084263,0.731148828,,,
,27.19091538,36.10229985,-8.827503454,-0.466743017,0.503786035,0.737448624,,,
,31.48603619,42.13611839,-9.185773963,-0.466759021,0.489896024,0.738976453,,,
,37.59015666,51.21474925,-11.34485082,-0.463605301,0.508381244,0.743604689,,,
,42.98111655,59.78476547,-13.52031427,-0.447078797,0.502921814,0.746326504,,,
,48.98193272,70.42843054,-16.18365129,-0.452565545,0.499893986,0.735563099,,,
,57.52524911,81.96785783,-19.21677527,-0.465196228,0.4898737,0.743604689,,,
,65.55834658,96.99510841,-23.05427469,-0.432105607,0.503661366,0.742877268,,,
,76.90520276,116.6893867,-30.40973498,-0.402193578,0.515877166,0.752324465,,,
,89.51972805,139.3758798,-41.32532582,-0.358070846,0.524248216,0.747448216,,,
,107.7957639,168.9704104,-55.70438924,-0.372172885,0.539033741,0.724479001,,,
,125.5741286,194.1867986,-68.37592383,-0.375276147,0.565303976,0.715273293,,,
,143.7566578,238.6059247,-85.93278307,-0.365643629,0.600974108,0.658378797,,,
,152.6779544,263.3613683,-100.2409143,-0.65819368,0.821656269,0.86836208,,,
,139.6368621,249.7951601,-107.6689111,-0.65697156,0.836141692,0.709788481,,,
,159.0252955,258.7232177,-110.5709423,-0.749361978,0.72317156,0.470703364,,,
,177.72045,275.0200281,-112.2595635,-1.1265684,0.940469419,0.825637615,,,
,213.5536315,269.2026731,-92.48879535,-1.073624363,0.746010398,0.400408461,,,
,230.9930917,243.04778,-79.88653135,-1.138334455,0.94940316,0.514993782,,,
,217.5973385,221.3256321,-95.38738883,-1.219217431,1.207709582,0.805730581,,,
,198.6623439,185.9242316,-93.28852984,-1.40204159,1.160330071,0.83312579,,,
,186.4347943,131.6773324,-78.70039412,-1.375552396,1.221058002,0.664738736,,,
,151.3177526,66.13485671,-64.17969553,-0.769441998,0.809727421,0.64545107,,,
,116.1461081,-3.832228213,-22.00427223,-0.220685627,0.838722528,1.307714169,,,
,40.6467719,-64.17791937,30.91869339,-1.278897146,2.339917941,1.695456677,,,
,-58.98136405,-103.0553976,64.52541827,-0.131401631,1.19130316,1.015649541,,,
,-109.4808328,-105.6657933,71.84186013,0.038896228,0.718033435,0.793189908,,,
,-121.1592023,-112.2467292,78.04040404,-0.118802752,0.291430581,0.72754577,,,
,-108.6806399,-128.311721,80.48704841,-0.081011213,0.061721611,0.657829969,,,
,-94.39049956,-146.8341287,77.40854618,-0.172400917,0.03267105,0.661411315,,,
,-81.66344536,-170.2620292,73.65991251,-0.267002752,0.09907156,0.718888175,,,
,-84.3305066,-196.1663678,68.76037851,-0.34262528,0.261057085,0.777673904,,,
,-100.7696398,-220.3147627,66.35722163,-0.413471967,0.396907034,0.809093374,,,
,-123.7320693,-242.3318692,67.88707624,-0.481114679,0.461947197,0.797548318,,,
,-141.9807178,-261.3780176,70.6285647,-0.500678899,0.46603578,0.752140265,,,
,-155.1682009,-276.21327,76.660206,-0.526454128,0.45640367,0.668758002,,,
,-157.8329703,-283.2845433,78.25153898,-0.429995719,0.309508053,0.47971366,,,
,-129.077078,-270.209761,74.46428796,-0.358809888,0.129459021,0.306727013,,,
,-93.1289038,-243.5939806,70.91945537,-0.500506422,0.334129154,0.349224363,,,
,-79.03104806,-225.5804167,75.04698603,-0.696077268,0.768851988,0.586176555,,,
,-90.90554107,-212.5482625,83.48573762,-0.730084404,1.002952701,0.714891131,,,
,-99.84373997,-188.6499064,99.43969013,-0.722911621,1.058521713,0.700844546,,,
,-101.8287523,-163.9573735,111.707003,-0.894540979,1.177758002,0.718205403,,,
,-104.621234,-155.3674183,120.1923934,-1.115106932,1.313934353,0.781799898,,,
,-114.1105037,-154.3689248,126.5600744,-1.161501427,1.429735168,0.79241213,,,
,-132.711292,-149.9126309,131.9411221,-1.070648216,1.466850663,0.697134557,,,
,-142.8815793,-139.0231097,137.214683,-0.974351478,1.275811111,0.554646891,,,
,-130.3539144,-129.1540835,143.3135322,-0.974422528,1.109302345,0.527893578,,,
,-117.916605,-121.109928,148.0187189,-0.987908461,1.083009276,0.556133231,,,
,-114.5096834,-111.7341039,153.6370285,-0.961927625,1.069052396,0.55473629,,,
,-116.1428996,-99.20145428,155.2986634,-0.935113761,0.996607543,0.51744893,,,
,-114.3985868,-83.33258601,151.5793652,-0.917821509,0.882487564,0.493511621,,,
,-106.9358689,-70.93337825,144.8342195,-0.950914373,0.827094903,0.481720489,,,
,-99.2813819,-65.28940019,136.9636129,-0.987053313,0.816543731,0.445212232,,,
,-93.7573812,-60.58851067,124.5323195,-1.034076453,0.795441896,0.352186748,,,
,-83.95968831,-55.67087121,109.5386442,-1.120416004,0.722157696,0.219534659,,,
,-65.39946538,-51.41190403,90.44476841,-1.261776656,0.593722426,0.028952497,,,
,-34.24608849,-48.62704266,66.17026551,-1.402998267,0.536362997,-0.19103211,,,
,-4.977628141,-37.65111937,37.0900218,-1.341096228,0.563048726,-0.360293068,,,
,-5.315042987,43.17620868,-9.979320509,-0.845689297,0.727615291,-0.618454638,,,
,-6.194189427,115.3530772,-61.01238484,-0.91378369,0.657960041,-0.503549235,,,
,-3.956731942,151.4156711,-95.20662065,-1.08641998,0.561586137,-0.177212538,,,
,15.4762776,135.39749,-92.28476508,-0.719208665,0.45150999,0.890016412,,,
,-19.2869626,115.6009961,-81.98034831,-0.186909378,0.832331804,1.338801835,,,
,21.00663812,86.12707306,-42.34965977,-0.332923038,0.198272273,1.254606728,,,
,49.42952735,108.9067864,-25.30198812,0.010235168,0.082863609,0.705539857,,,
,70.09198973,129.4801538,-26.48657836,-0.791336493,0.323179307,1.022000102,,,
,65.81778187,95.91794775,-19.61165778,-1.258202854,0.547081142,1.333906626,,,
,63.28055287,63.34609924,-25.2235502,-0.919832416,0.420455148,1.100520489,,,
,65.77738835,54.0540989,-16.68412992,-0.506431193,0.64752579,0.900318145,,,
,44.25508821,65.16632886,-13.411395,-0.174807136,1.508296432,0.855576147,,,
,-12.74401376,45.88097054,-14.32921609,-0.21466473,0.940711009,0.853819266,,,
,-4.159329818,82.76736314,-21.56315203,-0.415026809,0.359961264,0.789623344,,,
,-32.05303523,43.26856948,-21.48912588,-0.727148828,0.675628848,0.986246993,,,
,-33.60861564,32.46814315,-19.6086211,-0.503316412,0.595848726,0.897036697,,,
,-31.20345341,13.57738087,-17.42135472,-0.503544954,0.399839653,0.919977982,,,
,-23.34556643,6.434144152,-13.51435551,-0.438864016,0.422904179,0.889010194,,,
,-16.08533173,5.212999203,-10.9080278,-0.407340673,0.399728338,0.873476962,,,
,-8.789287169,4.554957176,-6.748927165,-0.453027421,0.375199286,0.869029256,,,
,-5.090615418,3.702854343,-4.083756685,-0.389945872,0.413641896,0.852119878,,,
,-4.250315516,2.136559618,-1.872769849,-0.353634149,0.452174312,0.832711723,,,
,-2.577507937,1.613563743,-2.163259451,-0.372567992,0.419827217,0.834634659,,,
,-0.487644379,-0.606074756,-1.225556724,-0.36941264,0.430610907,0.836138532,,,
,-0.174637536,1.324563831,-1.36014451,-0.378873293,0.429083894,0.839460449,,,
,0.941999911,1.927028952,-1.494445817,-0.366244037,0.439872579,0.832197757,,,
,1.277409404,3.00550741,-2.817978324,-0.363085117,0.449890826,0.832145362,,,
,1.343356846,3.73167412,-2.401094232,-0.378875739,0.421376453,0.837890826,,,
,3.496990607,4.35722944,-1.698533384,-0.389927523,0.405964016,0.842776555,,,
,5.273618138,3.818763705,0.84047179,-0.407283588,0.376697655,0.844669623,,,
,9.120915141,3.054552597,2.943971743,-0.400181549,0.378237411,0.839846789,,,
,10.99781029,4.062901021,2.87573247,-0.363072273,0.426026606,0.819661162,,,
,8.616024732,3.098383869,1.037282792,-0.353570642,0.45380581,0.80939368,,,
,8.069136516,2.535280948,-0.774524347,-0.346459021,0.456900102,0.801464424,,,
,6.730420628,2.658810648,-1.873056328,-0.352011213,0.435289093,0.809321916,,,
,7.651335692,3.520138102,-1.906115993,-0.356763609,0.418315596,0.814060958,,,
,9.521183456,3.879726414,0.024751777,-0.37252212,0.398321509,0.810494495,,,
,12.82984284,2.242900585,3.399759669,-0.393751886,0.369158308,0.788379001,,,
,18.77754582,2.559918133,6.107959279,-0.39452528,0.390752192,0.789993578,,,
,21.25169217,-0.8742763,9.051243473,-0.378776249,0.480069317,0.819347604,,,
,21.26813606,-4.079001135,10.82867314,-0.381930683,0.50934791,0.830359429,,,
,15.20973763,-5.974059042,8.108556012,-0.388240265,0.506272069,0.832829256,,,
,9.265586984,-4.561603486,5.412789586,-0.345662895,0.510838328,0.815543629,,,
,4.757612348,-5.063629106,3.442731504,-0.366192864,0.468450663,0.822147299,,,
,3.186390186,-4.932536363,0.902179344,-0.367781549,0.462272681,0.825280734,,,
,2.662534874,-3.239331486,-0.378667807,-0.358332212,0.45530897,0.823497044,,,
,3.570214613,-2.293779237,-1.027198735,-0.367773904,0.446875433,0.817477166,,,
,5.608569265,-0.628935772,-1.244979993,-0.352041998,0.442949235,0.82332946,,,
,5.994914706,0.551758357,-2.51597227,-0.334695107,0.46141682,0.821415392,,,
,7.524654723,3.079934628,-2.938184869,-0.336268196,0.461424363,0.820674006,,,
,8.01464823,4.716015612,-4.307152929,-0.327600917,0.470649235,0.822049134,,,
,8.816216185,7.77177142,-5.867431597,-0.333141692,0.455217839,0.827586442,,,
,10.65844738,9.903632785,-5.877630246,-0.336316514,0.445947197,0.833859327,,,
,14.70943088,14.74472508,-5.372052287,-0.358375127,0.44138053,0.835130581,,,
,18.40672753,18.2755202,-4.419796432,-0.369417533,0.432144648,0.838473598,,,
,30.4446854,15.35372192,-5.209561456,-0.403568502,0.311654027,0.907420897,,,
,36.56089527,25.21415369,-4.992467748,-0.243211825,0.529891539,0.795366769,,,
,44.26786517,33.37416131,-3.948424054,-0.378927523,0.421302446,0.857324975,,,
,50.49752068,41.63346252,-4.570541628,-0.366302345,0.432085219,0.851616922,,,
,57.36997755,51.13023798,-6.354503018,-0.369387768,0.459921814,0.836195311,,,
,64.83939914,60.03847118,-8.859130724,-0.341034455,0.459839144,0.835548726,,,
,74.7595904,70.34437764,-13.7331108,-0.329969827,0.482973904,0.828345872,,,
